"","new.ID","Latitude","Longitude","groups","nitrogen","sand","cec","soc","phh2o","silt"
"2302.56","NEF_GloFung-its1_651_2017",5.266007883,-59.765625,57,283,403,147,440,52,266
"2302.57","NEF_GloFung-its1_651_2017",5.266007883,-59.765625,57,283,403,147,440,52,266
"2302.58","NEF_GloFung-its1_651_2017",5.266007883,-59.765625,57,283,403,147,440,52,266
"2302.59","NEF_GloFung-its1_651_2017",5.266007883,-59.765625,57,283,403,147,440,52,266
"2302.60","NEF_GloFung-its1_651_2017",5.266007883,-59.765625,57,283,403,147,440,52,266
"2302.61","NEF_GloFung-its1_651_2017",5.266007883,-59.765625,57,283,403,147,440,52,266
"2302.62","NEF_GloFung-its1_651_2017",5.266007883,-59.765625,57,283,403,147,440,52,266
"2302.63","NEF_GloFung-its1_651_2017",5.266007883,-59.765625,57,283,403,147,440,52,266
"2302.64","NEF_GloFung-its1_651_2017",5.266007883,-59.765625,57,283,403,147,440,52,266
"2302.65","NEF_GloFung-its1_651_2017",5.266007883,-59.765625,57,283,403,147,440,52,266
"2302.66","NEF_GloFung-its1_651_2017",5.266007883,-59.765625,57,283,403,147,440,52,266
"2302.67","NEF_GloFung-its1_651_2017",5.266007883,-59.765625,57,283,403,147,440,52,266
"2302.68","NEF_GloFung-its1_651_2017",5.266007883,-59.765625,57,283,403,147,440,52,266
"2302.69","NEF_GloFung-its1_651_2017",5.266007883,-59.765625,57,283,403,147,440,52,266
"2302.70","NEF_GloFung-its1_651_2017",5.266007883,-59.765625,57,283,403,147,440,52,266
"2302.71","NEF_GloFung-its1_651_2017",5.266007883,-59.765625,57,283,403,147,440,52,266
"2302.72","NEF_GloFung-its1_651_2017",5.266007883,-59.765625,57,283,403,147,440,52,266
"2302.73","NEF_GloFung-its1_651_2017",5.266007883,-59.765625,57,283,403,147,440,52,266
"2302.74","NEF_GloFung-its1_651_2017",5.266007883,-59.765625,57,283,403,147,440,52,266
"2302.75","NEF_GloFung-its1_651_2017",5.266007883,-59.765625,57,283,403,147,440,52,266
"2302.76","NEF_GloFung-its1_651_2017",5.266007883,-59.765625,57,283,403,147,440,52,266
"2302.77","NEF_GloFung-its1_651_2017",5.266007883,-59.765625,57,283,403,147,440,52,266
"2302.78","NEF_GloFung-its1_651_2017",5.266007883,-59.765625,57,283,403,147,440,52,266
"2302.79","NEF_GloFung-its1_651_2017",5.266007883,-59.765625,57,283,403,147,440,52,266
"2382","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.1","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.2","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.3","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.4","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.5","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.6","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.7","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.8","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.9","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.10","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.11","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.12","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.13","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.14","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.15","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.16","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.17","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.18","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.19","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.20","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.21","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.22","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.23","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.24","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.25","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.26","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.27","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.28","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.29","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.30","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.31","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.32","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.33","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.34","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.35","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.36","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.37","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.38","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.39","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.40","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.41","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.42","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.43","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.44","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.45","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.46","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.47","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.48","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.49","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.50","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.51","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.52","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.53","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.54","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.55","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.56","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.57","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.58","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.59","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.60","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.61","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.62","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.63","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.64","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.65","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.66","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.67","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.68","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.69","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.70","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.71","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.72","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.73","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.74","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.75","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.76","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.77","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.78","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.79","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.80","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.81","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.82","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.83","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.84","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.85","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.86","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.87","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.88","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.89","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.90","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.91","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.92","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.93","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.94","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.95","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.96","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.97","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.98","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.99","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.100","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.101","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.102","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.103","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.104","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.105","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.106","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.107","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.108","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.109","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.110","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.111","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.112","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.113","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.114","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.115","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.116","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.117","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.118","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.119","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.120","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.121","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.122","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.123","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.124","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.125","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.126","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.127","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.128","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.129","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.130","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.131","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.132","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.133","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.134","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.135","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.136","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.137","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.138","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.139","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.140","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.141","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.142","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.143","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.144","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.145","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.146","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.147","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.148","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.149","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.150","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.151","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.152","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.153","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.154","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.155","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.156","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.157","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.158","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.159","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2382.160","NEF_GloFung-its1_288_2018",18.58,-95.08,83,412,450,170,474,54,276
"2543","NEF_GloFung-its1_652_2017",9.211472,-79.599806,117,451,323,176,456,54,305
"2544","NEF_GloFung-its1_653_2017",9.160944,-79.742694,117,486,348,212,383,53,304
"2545","NEF_GloFung-its1_654_2017",9.333889,-79.78,117,490,333,137,514,52,306
"2546","NEF_GloFung-its1_655_2013",-3.833,-73.5979,76,301,327,207,586,46,367
"2547","NEF_GloFung-its1_656_2013",-4.1291,-73.4707,76,330,287,211,1008,45,379
"2548","NEF_GloFung-its1_657_2013",-3.8918,-73.5603,76,327,401,197,682,45,315
"2549","NEF_GloFung-its1_658_2013",-4.8793,-73.6479,118,379,194,245,795,42,435
"2549.1","NEF_GloFung-its1_658_2013",-4.8793,-73.6479,118,379,194,245,795,42,435
"2551","NEF_GloFung-its1_659_2013",-4.9336,-73.7221,118,355,236,187,776,43,454
"2546.1","NEF_GloFung-its1_655_2013",-3.833,-73.5979,76,301,327,207,586,46,367
"2553","NEF_GloFung-its1_660_2013",-4.8997,-73.6299,118,350,237,218,807,42,406
"2547.1","NEF_GloFung-its1_656_2013",-4.1291,-73.4707,76,330,287,211,1008,45,379
"2548.1","NEF_GloFung-its1_657_2013",-3.8918,-73.5603,76,327,401,197,682,45,315
"2547.2","NEF_GloFung-its1_656_2013",-4.1291,-73.4707,76,330,287,211,1008,45,379
"2546.2","NEF_GloFung-its1_655_2013",-3.833,-73.5979,76,301,327,207,586,46,367
"2549.2","NEF_GloFung-its1_658_2013",-4.8793,-73.6479,118,379,194,245,795,42,435
"2546.3","NEF_GloFung-its1_655_2013",-3.833,-73.5979,76,301,327,207,586,46,367
"2553.1","NEF_GloFung-its1_660_2013",-4.8997,-73.6299,118,350,237,218,807,42,406
"2547.3","NEF_GloFung-its1_656_2013",-4.1291,-73.4707,76,330,287,211,1008,45,379
"2548.2","NEF_GloFung-its1_657_2013",-3.8918,-73.5603,76,327,401,197,682,45,315
"2551.1","NEF_GloFung-its1_659_2013",-4.9336,-73.7221,118,355,236,187,776,43,454
"2547.4","NEF_GloFung-its1_656_2013",-4.1291,-73.4707,76,330,287,211,1008,45,379
"2547.5","NEF_GloFung-its1_656_2013",-4.1291,-73.4707,76,330,287,211,1008,45,379
"2548.3","NEF_GloFung-its1_657_2013",-3.8918,-73.5603,76,327,401,197,682,45,315
"2547.6","NEF_GloFung-its1_656_2013",-4.1291,-73.4707,76,330,287,211,1008,45,379
"2568","NEF_GloFung-its1_661_2013",-3.9758,-73.427,76,313,285,179,889,45,383
"2549.3","NEF_GloFung-its1_658_2013",-4.8793,-73.6479,118,379,194,245,795,42,435
"2548.4","NEF_GloFung-its1_657_2013",-3.8918,-73.5603,76,327,401,197,682,45,315
"2546.4","NEF_GloFung-its1_655_2013",-3.833,-73.5979,76,301,327,207,586,46,367
"2553.2","NEF_GloFung-its1_660_2013",-4.8997,-73.6299,118,350,237,218,807,42,406
"2547.7","NEF_GloFung-its1_656_2013",-4.1291,-73.4707,76,330,287,211,1008,45,379
"2568.1","NEF_GloFung-its1_661_2013",-3.9758,-73.427,76,313,285,179,889,45,383
"2553.3","NEF_GloFung-its1_660_2013",-4.8997,-73.6299,118,350,237,218,807,42,406
"2549.4","NEF_GloFung-its1_658_2013",-4.8793,-73.6479,118,379,194,245,795,42,435
"2551.2","NEF_GloFung-its1_659_2013",-4.9336,-73.7221,118,355,236,187,776,43,454
"2548.5","NEF_GloFung-its1_657_2013",-3.8918,-73.5603,76,327,401,197,682,45,315
"2549.5","NEF_GloFung-its1_658_2013",-4.8793,-73.6479,118,379,194,245,795,42,435
"2551.3","NEF_GloFung-its1_659_2013",-4.9336,-73.7221,118,355,236,187,776,43,454
"2553.4","NEF_GloFung-its1_660_2013",-4.8997,-73.6299,118,350,237,218,807,42,406
"2568.2","NEF_GloFung-its1_661_2013",-3.9758,-73.427,76,313,285,179,889,45,383
"2553.5","NEF_GloFung-its1_660_2013",-4.8997,-73.6299,118,350,237,218,807,42,406
"2551.4","NEF_GloFung-its1_659_2013",-4.9336,-73.7221,118,355,236,187,776,43,454
"2568.3","NEF_GloFung-its1_661_2013",-3.9758,-73.427,76,313,285,179,889,45,383
"2568.4","NEF_GloFung-its1_661_2013",-3.9758,-73.427,76,313,285,179,889,45,383
"2547.8","NEF_GloFung-its1_656_2013",-4.1291,-73.4707,76,330,287,211,1008,45,379
"2551.5","NEF_GloFung-its1_659_2013",-4.9336,-73.7221,118,355,236,187,776,43,454
"2548.6","NEF_GloFung-its1_657_2013",-3.8918,-73.5603,76,327,401,197,682,45,315
"2546.5","NEF_GloFung-its1_655_2013",-3.833,-73.5979,76,301,327,207,586,46,367
"2546.6","NEF_GloFung-its1_655_2013",-3.833,-73.5979,76,301,327,207,586,46,367
"2549.6","NEF_GloFung-its1_658_2013",-4.8793,-73.6479,118,379,194,245,795,42,435
"2548.7","NEF_GloFung-its1_657_2013",-3.8918,-73.5603,76,327,401,197,682,45,315
"2551.6","NEF_GloFung-its1_659_2013",-4.9336,-73.7221,118,355,236,187,776,43,454
"2551.7","NEF_GloFung-its1_659_2013",-4.9336,-73.7221,118,355,236,187,776,43,454
"2546.7","NEF_GloFung-its1_655_2013",-3.833,-73.5979,76,301,327,207,586,46,367
"2568.5","NEF_GloFung-its1_661_2013",-3.9758,-73.427,76,313,285,179,889,45,383
"2549.7","NEF_GloFung-its1_658_2013",-4.8793,-73.6479,118,379,194,245,795,42,435
"2553.6","NEF_GloFung-its1_660_2013",-4.8997,-73.6299,118,350,237,218,807,42,406
"2547.9","NEF_GloFung-its1_656_2013",-4.1291,-73.4707,76,330,287,211,1008,45,379
"2553.7","NEF_GloFung-its1_660_2013",-4.8997,-73.6299,118,350,237,218,807,42,406
"2568.6","NEF_GloFung-its1_661_2013",-3.9758,-73.427,76,313,285,179,889,45,383
"2568.7","NEF_GloFung-its1_661_2013",-3.9758,-73.427,76,313,285,179,889,45,383
"2546.8","NEF_GloFung-its1_655_2013",-3.833,-73.5979,76,301,327,207,586,46,367
"2551.8","NEF_GloFung-its1_659_2013",-4.9336,-73.7221,118,355,236,187,776,43,454
"2568.8","NEF_GloFung-its1_661_2013",-3.9758,-73.427,76,313,285,179,889,45,383
"2568.9","NEF_GloFung-its1_661_2013",-3.9758,-73.427,76,313,285,179,889,45,383
"2549.8","NEF_GloFung-its1_658_2013",-4.8793,-73.6479,118,379,194,245,795,42,435
"2553.8","NEF_GloFung-its1_660_2013",-4.8997,-73.6299,118,350,237,218,807,42,406
"2548.8","NEF_GloFung-its1_657_2013",-3.8918,-73.5603,76,327,401,197,682,45,315
"2553.9","NEF_GloFung-its1_660_2013",-4.8997,-73.6299,118,350,237,218,807,42,406
"2816","NEF_GloFung-its2_1_2023",-6.01374,-50.3012,122,0,0,0,0,0,0
"2817","NEF_GloFung-its2_2_2023",-6.01288,-50.301,122,0,0,0,0,0,0
"2818","NEF_GloFung-its2_3_2023",-6.05585,-50.2536,122,320,371,121,425,47,348
"2818.1","NEF_GloFung-its2_3_2023",-6.05585,-50.2536,122,320,371,121,425,47,348
"2820","NEF_GloFung-its2_4_2023",-6.3937,-50.3769,122,329,354,155,352,49,365
"2821","NEF_GloFung-its2_5_2023",-6.394,-50.3778,122,335,355,148,332,49,353
"2821.1","NEF_GloFung-its2_5_2023",-6.394,-50.3778,122,335,355,148,332,49,353
"2823","NEF_GloFung-its2_6_2023",-6.39279,-50.3768,122,329,354,155,352,49,365
"2824","NEF_GloFung-its2_7_2023",-6.37718,-50.3839,122,317,368,133,364,49,359
"2825","NEF_GloFung-its2_8_2023",-6.37827,-50.3835,122,331,357,136,307,49,346
"2825.1","NEF_GloFung-its2_8_2023",-6.37827,-50.3835,122,331,357,136,307,49,346
"2824.1","NEF_GloFung-its2_7_2023",-6.37718,-50.3839,122,317,368,133,364,49,359
"2817.1","NEF_GloFung-its2_2_2023",-6.01288,-50.301,122,0,0,0,0,0,0
"2829","NEF_GloFung-its2_9_2023",-6.35067,-50.3995,122,359,346,143,335,48,366
"2830","NEF_GloFung-its2_10_2023",-6.35133,-50.3998,122,359,346,143,335,48,366
"2830.1","NEF_GloFung-its2_10_2023",-6.35133,-50.3998,122,359,346,143,335,48,366
"2832","NEF_GloFung-its2_11_2023",-6.35218,-50.4011,122,319,336,156,313,48,359
"2833","NEF_GloFung-its2_12_2023",-6.32201,-50.4508,122,337,361,131,443,49,366
"2834","NEF_GloFung-its2_13_2023",-6.32362,-50.4506,122,349,360,141,443,49,372
"2835","NEF_GloFung-its2_14_2023",-6.32477,-50.4505,122,349,360,141,443,49,372
"2836","NEF_GloFung-its2_15_2023",-6.33422,-50.45,122,358,387,130,462,47,327
"2837","NEF_GloFung-its2_16_2023",-6.34855,-50.4417,122,332,356,146,383,48,342
"2838","NEF_GloFung-its2_17_2023",-6.34896,-50.4428,122,332,356,146,383,48,342
"2839","NEF_GloFung-its2_18_2023",-6.01118,-50.3005,122,346,370,160,470,46,356
"2838.1","NEF_GloFung-its2_17_2023",-6.34896,-50.4428,122,332,356,146,383,48,342
"2841","NEF_GloFung-its2_19_2023",-6.34967,-50.4433,122,330,360,142,362,50,329
"2842","NEF_GloFung-its2_20_2023",-6.34907,-50.4351,122,321,358,150,341,47,341
"2843","NEF_GloFung-its2_21_2023",-6.34864,-50.4358,122,321,358,150,341,47,341
"2842.1","NEF_GloFung-its2_20_2023",-6.34907,-50.4351,122,321,358,150,341,47,341
"2845","NEF_GloFung-its2_22_2023",-6.34996,-50.4361,122,313,351,152,319,49,345
"2846","NEF_GloFung-its2_23_2023",-6.33315,-49.9676,122,337,340,111,442,48,357
"2847","NEF_GloFung-its2_24_2023",-6.33361,-49.9658,122,309,339,109,417,49,361
"2848","NEF_GloFung-its2_25_2023",-6.33327,-49.9634,122,0,0,0,0,0,0
"2848.1","NEF_GloFung-its2_25_2023",-6.33327,-49.9634,122,0,0,0,0,0,0
"2850","NEF_GloFung-its2_26_2023",-6.04904,-50.2851,122,0,0,0,0,0,0
"2851","NEF_GloFung-its2_27_2023",-6.3289,-49.9354,122,289,355,115,439,50,323
"2852","NEF_GloFung-its2_28_2023",-6.32885,-49.936,122,289,355,115,439,50,323
"2852.1","NEF_GloFung-its2_28_2023",-6.32885,-49.936,122,289,355,115,439,50,323
"2851.1","NEF_GloFung-its2_27_2023",-6.3289,-49.9354,122,289,355,115,439,50,323
"2855","NEF_GloFung-its2_29_2023",-6.13311,-50.1709,122,334,343,128,429,48,358
"2856","NEF_GloFung-its2_30_2023",-6.13215,-50.172,122,282,357,126,375,49,338
"2857","NEF_GloFung-its2_31_2023",-6.13071,-50.1754,122,304,346,134,382,50,329
