PermanentID,location,morrone_biogeoregions_Region,morrone_biogeoregions_Dominio,morrone_biogeoregions_Provincias,climenv_holdridge_class,“”,morrone_biogeoregions_Provincias,ND,algal_parasite,animal-associated,animal_endosymbiont,animal_parasite,arbuscular_mycorrhizal,arthropod-associated,dung_saprotroph,ectomycorrhizal,epiphyte,ericoid_mycorrhizal,foliar_endophyte,lichen_parasite,lichenized,litter_saprotroph,moss_symbiont,mycoparasite,nectar/tap_saprotroph,plant_pathogen,pollen_saprotroph,protistan_parasite,root_endophyte,soil_saprotroph,sooty_mold,unspecified,unspecified_pathotroph,unspecified_saprotroph,unspecified_symbiotroph,wood_saprotroph,sample_type,Sum,Count,% ECM per sample,% ECM per sample_ok,, Hill_q0,  Hill_q1
GF05015241S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015241S,Chiapas Highlands province,60,0,0,0,6,0,0,8,0,0,0,1,0,0,10,0,3,1,7,0,0,0,9,0,0,0,5,0,9,soil,119,11,0,0,,11,5.748737
GF05015242S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015242S,Chiapas Highlands province,80,0,0,0,6,0,0,11,0,0,2,5,0,3,18,0,6,0,18,0,0,0,11,0,0,0,8,0,21,soil,189,12,0,0,,12,7.027573
GF05015243S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015243S,Chiapas Highlands province,92,0,0,0,11,0,0,5,0,0,0,2,1,7,29,0,4,0,33,0,0,0,15,1,0,0,11,0,29,soil,240,13,0,0,,13,6.990322
GF05015244S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015244S,Chiapas Highlands province,123,0,0,0,15,1,0,4,0,0,0,1,0,3,28,0,7,0,30,1,0,0,30,2,0,0,31,0,29,soil,305,14,0,0,,14,6.848931
GF05015245S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015245S,Chiapas Highlands province,71,0,0,0,11,0,0,5,1,0,0,3,0,0,18,0,6,0,13,0,0,0,22,0,0,0,18,0,16,soil,184,11,0.543478261,0.543478261,,11,7.023548
GF05015246S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015246S,Chiapas Highlands province,78,0,0,0,14,0,0,9,0,0,1,3,0,2,22,0,8,0,32,0,0,0,17,0,0,0,14,0,13,soil,213,12,0,0,,12,7.414431
GF05015247S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015247S,Chiapas Highlands province,72,0,0,0,6,0,0,6,0,0,0,5,0,3,24,0,3,0,38,0,0,0,10,0,0,0,3,0,19,soil,189,11,0,0,,11,6.366979
GF05015248S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015248S,Chiapas Highlands province,111,0,0,0,19,0,0,8,1,0,0,2,0,5,34,0,12,0,50,0,0,0,24,0,0,0,14,0,24,soil,304,12,0.328947368,0.328947368,,12,7.159258
GF05015249S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015249S,Chiapas Highlands province,81,0,0,0,9,0,0,7,1,0,0,3,0,2,22,0,6,0,24,0,0,0,14,0,0,0,9,0,12,soil,190,12,0.526315789,0.526315789,,12,6.697805
GF05015250S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015250S,Chiapas Highlands province,120,0,0,0,16,0,0,13,0,0,0,3,0,6,30,0,9,0,34,0,0,0,26,0,0,0,14,0,22,soil,293,11,0,0,,11,6.917359
GF05015251S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015251S,Chiapas Highlands province,71,0,0,0,11,0,0,5,0,0,0,0,1,4,19,0,11,0,34,0,0,1,14,0,0,0,15,0,21,soil,207,12,0,0,,12,7.516264
GF05015252S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015252S,Chiapas Highlands province,72,0,0,0,10,0,0,8,0,0,0,0,1,10,20,0,7,0,27,0,0,1,6,0,0,0,7,0,16,soil,185,12,0,0,,12,7.149455
GF05015253S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015253S,Chiapas Highlands province,111,0,0,0,12,0,0,5,0,0,3,2,0,10,41,0,10,0,51,0,0,0,18,0,0,0,10,0,27,soil,300,12,0,0,,12,6.980992
GF05015254S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015254S,Chiapas Highlands province,120,0,0,0,10,0,0,4,0,0,1,2,0,14,31,0,11,0,39,0,0,0,27,0,0,0,17,0,24,soil,300,12,0,0,,12,6.926277
GF05015255S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015255S,Chiapas Highlands province,33,0,0,0,1,0,0,2,0,0,0,5,0,6,12,0,1,0,13,0,0,0,9,0,0,0,1,0,8,soil,91,11,0,0,,11,6.868016
GF05015256S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015256S,Chiapas Highlands province,117,0,0,0,16,0,0,9,0,0,0,2,1,10,33,0,12,0,43,0,0,0,28,0,0,0,20,0,28,soil,319,12,0,0,,12,7.433656
GF05015257S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015257S,Chiapas Highlands province,133,0,0,0,21,0,0,16,0,0,2,4,1,5,36,0,15,0,47,0,0,0,31,0,0,0,23,0,26,soil,360,13,0,0,,13,7.627658
GF05015258S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015258S,Chiapas Highlands province,105,0,0,0,11,0,0,7,1,0,0,1,1,3,31,0,7,0,27,1,0,0,23,1,0,0,19,0,23,soil,261,15,0.383141762,0.383141762,,15,7.08792
GF05015259S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015259S,Chiapas Highlands province,129,0,0,0,17,0,0,9,0,0,0,3,0,4,25,0,9,0,32,0,0,0,34,0,0,0,22,0,29,soil,313,11,0,0,,11,6.760297
GF05015260S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015260S,Chiapas Highlands province,61,0,0,0,6,0,0,5,0,0,0,2,1,3,16,0,5,0,12,0,0,0,10,0,0,0,5,0,21,soil,147,12,0,0,,12,6.815156
GF05015261S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015261S,Chiapas Highlands province,74,0,0,0,7,0,0,6,0,0,0,1,0,2,23,0,4,0,26,0,0,0,18,0,0,0,7,0,15,soil,183,11,0,0,,11,6.425705
GF05015262S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015262S,Chiapas Highlands province,97,0,0,0,10,0,0,8,0,0,0,2,1,5,25,0,10,0,36,0,0,0,25,0,0,0,19,0,23,soil,261,12,0,0,,12,7.28954
GF05015263S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015263S,Chiapas Highlands province,108,0,0,0,12,0,0,4,1,0,0,1,1,0,24,0,8,1,24,2,0,0,29,0,0,0,14,0,27,soil,256,14,0.390625,0.390625,,14,6.633263
GF05015264S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015264S,Chiapas Highlands province,125,0,0,0,11,0,0,6,0,0,0,1,0,2,29,0,8,1,21,2,0,0,35,0,0,0,23,0,35,soil,299,13,0,0,,13,6.54607
GF05015265S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015265S,Chiapas Highlands province,85,0,0,0,10,0,0,10,0,0,0,1,0,0,24,0,6,0,21,0,0,0,13,0,0,0,14,0,19,soil,203,10,0,0,,10,6.427834
GF05015266S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015266S,Chiapas Highlands province,91,0,0,0,10,0,0,9,0,0,0,0,0,0,15,0,10,1,19,0,0,0,17,1,0,0,10,0,15,soil,198,11,0,0,,11,6.235323
GF05015267S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015267S,Chiapas Highlands province,58,0,0,0,8,5,0,4,0,0,0,1,1,0,21,0,4,1,13,0,0,0,14,0,0,0,17,0,12,soil,159,13,0,0,,13,7.599608
GF05015268S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015268S,Chiapas Highlands province,93,0,0,0,7,0,0,7,0,0,0,1,0,3,19,0,5,0,13,0,0,0,13,0,0,0,17,0,16,soil,194,11,0,0,,11,5.971816
GF05015269S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015269S,Chiapas Highlands province,43,0,0,0,2,0,0,2,0,0,1,3,0,1,12,0,3,0,18,0,0,0,5,3,0,0,5,0,16,soil,114,13,0,0,,13,7.086482
GF05015270S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015270S,Chiapas Highlands province,101,0,0,0,8,0,0,6,0,0,1,7,0,6,25,0,10,0,37,0,0,0,12,3,0,0,12,0,33,soil,261,13,0,0,,13,7.305579
GF05015271S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015271S,Chiapas Highlands province,106,0,0,0,9,0,0,5,1,0,0,1,0,0,22,0,5,0,18,1,0,0,18,0,0,0,14,0,26,soil,226,12,0.442477876,0.442477876,,12,5.899846
GF05015272S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015272S,Chiapas Highlands province,61,0,0,0,4,0,0,9,0,0,0,4,0,0,17,0,3,0,12,0,0,0,8,0,0,0,9,0,14,soil,141,10,0,0,,10,6.389648
GF05015273S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015273S,Chiapas Highlands province,100,0,0,0,7,0,0,7,0,0,0,2,0,4,26,0,6,0,39,0,0,0,19,0,0,0,7,0,22,soil,239,11,0,0,,11,6.257535
GF05015274S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015274S,Chiapas Highlands province,94,0,0,0,9,0,0,9,0,0,0,1,0,2,20,0,9,0,24,0,0,0,15,1,0,0,10,0,25,soil,219,12,0,0,,12,6.565462
GF05015275S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015275S,Chiapas Highlands province,129,0,0,0,15,0,0,4,0,0,3,3,2,2,28,0,5,0,33,0,0,0,21,2,0,0,10,0,29,soil,286,14,0,0,,14,6.434421
GF05015276S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015276S,Chiapas Highlands province,163,0,0,0,13,0,0,8,1,0,0,4,0,6,28,0,5,0,42,0,0,0,13,3,0,0,21,0,35,soil,342,13,0.292397661,0.292397661,,13,6.049736
GF05015277S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015277S,Chiapas Highlands province,112,0,0,0,8,0,0,6,0,0,0,4,1,7,34,0,6,0,30,0,0,0,22,1,0,0,14,0,21,soil,266,13,0,0,,13,6.767272
GF05015278S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015278S,Chiapas Highlands province,63,0,0,0,8,0,0,4,0,0,0,2,1,6,21,0,4,0,20,0,0,0,4,0,0,0,9,0,12,soil,154,12,0,0,,12,6.827241
GF05015279S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015279S,Chiapas Highlands province,102,0,0,0,13,0,1,1,0,0,0,4,0,6,27,0,8,0,29,0,0,0,11,2,0,0,15,0,22,soil,241,13,0,0,,13,6.766474
GF05015280S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015280S,Chiapas Highlands province,115,0,0,0,11,1,1,5,0,0,1,3,1,2,20,0,7,0,36,0,0,0,16,2,0,0,11,0,31,soil,263,16,0,0,,16,6.682903
GF05015281S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015281S,Chiapas Highlands province,160,0,0,0,19,0,1,3,1,0,3,3,1,2,36,0,11,0,45,0,0,0,21,5,0,0,18,0,33,soil,362,16,0.276243094,0.276243094,,16,6.679476
GF05015282S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015282S,Chiapas Highlands province,103,0,0,0,13,0,1,3,0,0,2,3,1,1,19,0,10,0,29,0,0,0,14,1,0,0,5,0,30,soil,235,15,0,0,,15,6.521555
GF05015283S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015283S,Chiapas Highlands province,126,0,0,1,12,1,1,3,1,0,0,5,0,0,21,0,12,0,37,0,0,0,18,4,0,0,13,0,30,soil,285,15,0.350877193,0.350877193,,15,6.653507
GF05015284S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015284S,Chiapas Highlands province,139,0,0,0,11,0,0,5,0,0,0,3,1,2,30,0,5,0,35,0,0,0,21,2,0,0,17,0,36,soil,307,13,0,0,,13,6.119637
GF05015285S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015285S,Chiapas Highlands province,101,0,0,0,17,0,0,3,0,0,2,2,0,3,19,0,5,0,33,0,0,0,19,2,0,0,10,0,31,soil,247,13,0,0,,13,6.731429
GF05015286S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015286S,Chiapas Highlands province,159,0,0,0,14,1,0,5,1,0,3,5,0,2,33,0,11,0,38,0,0,0,26,2,0,0,16,0,40,soil,356,15,0.280898876,0.280898876,,15,6.562955
GF05015287S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015287S,Chiapas Highlands province,136,0,0,0,11,0,0,9,0,0,0,1,1,5,27,0,6,0,23,0,0,0,11,2,0,0,11,0,19,soil,262,13,0,0,,13,5.6706
GF05015288S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015288S,Chiapas Highlands province,93,0,0,0,9,0,0,10,0,0,0,1,1,4,21,0,7,0,15,0,0,0,12,0,0,0,19,0,9,soil,201,12,0,0,,12,6.37633
GF05015289S,"Izalco, Sonsonate",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05015289S,Chiapas Highlands province,80,0,0,0,5,0,0,4,0,0,0,0,0,0,19,0,5,0,11,0,0,0,9,1,0,0,6,0,18,soil,158,10,0,0,,10,5.277145
GF05015568S,"Rukamanque park, Araucanía Region",N/A,N/A,N/A,Moist forest|Wet forest,GF05015568S,N/A,56,0,0,0,7,1,0,2,73,0,1,0,0,0,17,0,1,0,4,0,0,1,23,1,0,0,1,0,5,soil,193,14,37.8238342,37.8238342,,14,5.476641
GF05015569S,"Rukamanque park, Araucanía Region",N/A,N/A,N/A,Moist forest|Wet forest,GF05015569S,N/A,86,0,0,0,6,1,0,7,76,0,1,0,0,0,19,0,2,0,8,0,0,3,55,1,0,0,6,0,6,soil,277,14,27.4368231,27.4368231,,14,6.12668
GF05015570S,"Rukamanque park, Araucanía Region",N/A,N/A,N/A,Moist forest|Wet forest,GF05015570S,N/A,38,0,0,0,3,0,0,0,42,0,0,0,0,0,17,0,2,0,6,0,0,2,16,1,0,0,2,0,1,soil,130,11,32.30769231,32.30769231,,11,5.725362
GF05015571S,"Rukamanque park, Araucanía Region",N/A,N/A,N/A,Moist forest|Wet forest,GF05015571S,N/A,60,1,0,0,4,4,0,1,38,0,1,0,0,0,23,0,2,0,5,0,0,2,43,1,0,0,4,0,0,soil,189,14,20.10582011,20.10582011,,14,6.221627
GF05015572S,"Rukamanque park, Araucanía Region",N/A,N/A,N/A,Moist forest|Wet forest,GF05015572S,N/A,32,0,0,0,3,0,0,0,32,0,0,0,0,0,8,0,2,0,6,0,0,2,19,1,0,0,1,0,4,soil,110,11,29.09090909,29.09090909,,11,6.177568
GF05015573S,"Rukamanque park, Araucanía Region",N/A,N/A,N/A,Moist forest|Wet forest,GF05015573S,N/A,36,0,0,0,0,1,0,0,37,0,0,0,0,0,8,0,2,0,7,0,0,2,23,0,0,0,6,0,1,soil,123,10,30.08130081,30.08130081,,10,5.668311
GF05015574S,"Rukamanque park, Araucanía Region",N/A,N/A,N/A,Moist forest|Wet forest,GF05015574S,N/A,65,0,0,0,5,1,0,2,58,0,0,0,0,0,15,0,1,1,9,0,0,2,41,1,0,0,2,0,4,rhizosphere soil,207,14,28.01932367,28.01932367,,14,5.87762
GF05015575S,"Rukamanque park, Araucanía Region",N/A,N/A,N/A,Moist forest|Wet forest,GF05015575S,N/A,70,0,0,0,4,0,0,0,74,0,0,0,0,0,17,0,2,0,7,0,0,2,37,1,0,0,3,0,8,rhizosphere soil,225,11,32.88888889,32.88888889,,11,5.391565
GF05015576S,"Rukamanque park, Araucanía Region",N/A,N/A,N/A,Moist forest|Wet forest,GF05015576S,N/A,74,0,0,0,2,0,0,2,57,0,1,0,0,0,16,0,1,3,16,0,0,1,30,1,0,0,2,0,1,rhizosphere soil,207,14,27.53623188,27.53623188,,14,5.602486
GF05015577S,"Rukamanque park, Araucanía Region",N/A,N/A,N/A,Moist forest|Wet forest,GF05015577S,N/A,47,0,0,0,5,1,0,2,62,0,0,0,0,0,9,0,1,0,4,0,0,1,26,1,0,0,6,0,1,rhizosphere soil,166,13,37.34939759,37.34939759,,13,5.452094
GF05015578S,"Rukamanque park, Araucanía Region",N/A,N/A,N/A,Moist forest|Wet forest,GF05015578S,N/A,50,1,0,0,5,1,0,3,59,0,1,0,0,1,18,0,0,0,9,0,0,2,38,1,0,0,1,0,3,rhizosphere soil,193,15,30.56994819,30.56994819,,15,6.242879
GF05015579S,"Rukamanque park, Araucanía Region",N/A,N/A,N/A,Moist forest|Wet forest,GF05015579S,N/A,62,1,0,0,4,1,0,4,44,0,0,0,0,0,19,0,2,0,9,0,0,2,39,1,0,0,6,0,8,rhizosphere soil,202,14,21.78217822,21.78217822,,14,6.895519
GF05016050S,"Santiago Comaltepec, Oaxaca",Neotropical,,Sierra Madre del Sur province,Moist forest|Wet forest,GF05016050S,Sierra Madre del Sur province,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,soil,0,0,#DIV/0!,0,,0,1
GF05016757S,"mining area of Basaltex, municipality of Tepetlaoxtoc, State of Mexico",Neotropical,,Transmexican Volcanic Belt province,Very dry forest|Dry forest,GF05016757S,Transmexican Volcanic Belt province,32,0,0,0,2,8,0,0,2,0,1,1,0,1,13,0,0,0,8,0,0,0,14,0,0,0,3,0,3,root,88,12,2.272727273,2.272727273,,12,6.915836
GF05016758S,"mining area of Basaltex, municipality of Tepetlaoxtoc, State of Mexico",Neotropical,,Transmexican Volcanic Belt province,Very dry forest|Dry forest,GF05016758S,Transmexican Volcanic Belt province,39,0,0,0,4,17,0,0,3,0,3,1,0,0,11,0,1,0,13,0,0,0,9,0,0,0,3,0,9,root,113,12,2.654867257,2.654867257,,12,7.550835
GF05016759S,"mining area of Basaltex, municipality of Tepetlaoxtoc, State of Mexico",Neotropical,,Transmexican Volcanic Belt province,Very dry forest|Dry forest,GF05016759S,Transmexican Volcanic Belt province,22,0,0,0,0,8,0,0,1,0,5,2,0,0,12,0,1,0,4,0,0,2,16,0,0,0,0,0,4,root,77,11,1.298701299,1.298701299,,11,7.364542
GF05016760S,"mining area of Basaltex, municipality of Tepetlaoxtoc, State of Mexico",Neotropical,,Transmexican Volcanic Belt province,Very dry forest|Dry forest,GF05016760S,Transmexican Volcanic Belt province,42,0,0,0,6,17,0,0,1,0,3,0,0,0,4,0,0,0,12,0,0,1,3,0,0,0,3,0,7,root,99,11,1.01010101,1.01010101,,11,6.169778
GF05016761S,"mining area of Basaltex, municipality of Tepetlaoxtoc, State of Mexico",Neotropical,,Transmexican Volcanic Belt province,Very dry forest|Dry forest,GF05016761S,Transmexican Volcanic Belt province,68,0,0,0,3,4,0,3,1,0,1,1,0,0,11,0,0,0,9,1,0,0,23,0,0,0,1,0,12,root,138,13,0.724637681,0.724637681,,13,5.403424
GF05016762S,"mining area of Basaltex, municipality of Tepetlaoxtoc, State of Mexico",Neotropical,,Transmexican Volcanic Belt province,Very dry forest|Dry forest,GF05016762S,Transmexican Volcanic Belt province,82,0,0,0,4,1,0,3,16,1,0,0,0,2,12,0,3,0,9,0,0,0,37,1,0,0,9,0,14,root,194,14,8.24742268,8.24742268,,14,6.489275
GF05016763S,"mining area of Basaltex, municipality of Tepetlaoxtoc, State of Mexico",Neotropical,,Transmexican Volcanic Belt province,Very dry forest|Dry forest,GF05016763S,Transmexican Volcanic Belt province,29,0,0,0,2,2,0,0,12,0,1,0,0,2,9,0,1,0,7,0,0,0,19,0,0,0,2,0,5,root,91,12,13.18681319,13.18681319,,12,7.235159
GF05016764S,"mining area of Basaltex, municipality of Tepetlaoxtoc, State of Mexico",Neotropical,,Transmexican Volcanic Belt province,Very dry forest|Dry forest,GF05016764S,Transmexican Volcanic Belt province,36,0,0,0,2,2,0,1,3,0,1,0,0,0,11,0,6,0,9,0,0,0,22,0,0,0,2,0,4,root,99,12,3.03030303,3.03030303,,12,6.679477
GF05016765S,"mining area of Basaltex, municipality of Tepetlaoxtoc, State of Mexico",Neotropical,,Transmexican Volcanic Belt province,Very dry forest|Dry forest,GF05016765S,Transmexican Volcanic Belt province,112,0,0,0,11,4,0,3,27,0,0,0,0,4,19,0,6,0,22,0,0,1,61,0,0,0,12,0,15,root,297,13,9.090909091,9.090909091,,13,6.975997
GF05016766S,"mining area of Basaltex, municipality of Tepetlaoxtoc, State of Mexico",Neotropical,,Transmexican Volcanic Belt province,Very dry forest|Dry forest,GF05016766S,Transmexican Volcanic Belt province,143,0,0,0,7,12,0,5,4,0,2,4,0,0,19,0,3,0,25,0,0,1,37,0,0,0,6,0,22,root,290,14,1.379310345,1.379310345,,14,5.978002
GF05016767S,"mining area of Basaltex, municipality of Tepetlaoxtoc, State of Mexico",Neotropical,,Transmexican Volcanic Belt province,Very dry forest|Dry forest,GF05016767S,Transmexican Volcanic Belt province,52,0,0,0,3,3,0,3,25,0,1,0,0,0,13,0,0,0,7,0,0,1,24,0,0,0,6,0,6,root,144,12,17.36111111,17.36111111,,12,6.755383
GF05016768S,"mining area of Basaltex, municipality of Tepetlaoxtoc, State of Mexico",Neotropical,,Transmexican Volcanic Belt province,Very dry forest|Dry forest,GF05016768S,Transmexican Volcanic Belt province,144,0,0,0,6,10,0,1,3,1,4,2,2,3,19,0,0,0,15,1,0,0,39,2,0,0,17,0,15,root,284,17,1.056338028,1.056338028,,17,6.031654
GF05016769S,"mining area of Basaltex, municipality of Tepetlaoxtoc, State of Mexico",Neotropical,,Transmexican Volcanic Belt province,Very dry forest|Dry forest,GF05016769S,Transmexican Volcanic Belt province,23,0,0,0,2,0,0,0,16,0,1,0,0,0,15,0,1,0,11,0,0,0,19,0,0,0,3,0,1,root,92,10,17.39130435,17.39130435,,10,6.47862
GF05016770S,"mining area of Basaltex, municipality of Tepetlaoxtoc, State of Mexico",Neotropical,,Transmexican Volcanic Belt province,Very dry forest|Dry forest,GF05016770S,Transmexican Volcanic Belt province,31,0,0,0,2,0,0,0,8,0,1,0,0,0,8,0,3,0,8,0,0,1,21,0,0,0,3,0,7,root,93,11,8.602150538,8.602150538,,11,6.900427
GF05016771S,"mining area of Basaltex, municipality of Tepetlaoxtoc, State of Mexico",Neotropical,,Transmexican Volcanic Belt province,Very dry forest|Dry forest,GF05016771S,Transmexican Volcanic Belt province,24,0,0,0,4,0,0,0,12,0,0,0,1,1,5,0,2,0,5,0,0,0,15,0,0,0,4,0,11,root,84,11,14.28571429,14.28571429,,11,7.614794
GF05016772S,"mining area of Basaltex, municipality of Tepetlaoxtoc, State of Mexico",Neotropical,,Transmexican Volcanic Belt province,Very dry forest|Dry forest,GF05016772S,Transmexican Volcanic Belt province,39,0,0,0,5,0,0,0,28,0,1,1,1,0,9,0,5,0,7,0,0,1,16,0,0,0,6,0,6,root,125,13,22.4,22.4,,13,7.508549
GF05016773S,"mining area of Basaltex, municipality of Tepetlaoxtoc, State of Mexico",Neotropical,,Transmexican Volcanic Belt province,Very dry forest|Dry forest,GF05016773S,Transmexican Volcanic Belt province,33,0,0,0,4,0,0,0,12,0,0,0,1,0,10,0,5,0,1,0,0,0,17,0,0,0,7,0,5,root,95,10,12.63157895,12.63157895,,10,6.718578
GF05016774S,"mining area of Basaltex, municipality of Tepetlaoxtoc, State of Mexico",Neotropical,,Transmexican Volcanic Belt province,Very dry forest|Dry forest,GF05016774S,Transmexican Volcanic Belt province,31,0,0,0,2,0,0,1,13,0,0,0,1,0,7,0,2,0,5,0,0,1,20,0,0,0,5,0,7,root,95,12,13.68421053,13.68421053,,12,7.144006
GF05016775S,"mining area of Basaltex, municipality of Tepetlaoxtoc, State of Mexico",Neotropical,,Transmexican Volcanic Belt province,Very dry forest|Dry forest,GF05016775S,Transmexican Volcanic Belt province,17,0,0,0,1,1,0,0,13,0,0,0,0,0,10,0,0,0,2,0,0,0,10,0,0,0,1,0,6,root,61,9,21.31147541,21.31147541,,9,6.176493
GF05016776S,"mining area of Basaltex, municipality of Tepetlaoxtoc, State of Mexico",Neotropical,,Transmexican Volcanic Belt province,Very dry forest|Dry forest,GF05016776S,Transmexican Volcanic Belt province,37,0,0,0,2,1,0,0,18,0,1,0,0,0,8,0,1,0,5,0,0,2,14,0,0,0,5,0,5,root,99,12,18.18181818,18.18181818,,12,6.732637
GF05016777S,"mining area of Basaltex, municipality of Tepetlaoxtoc, State of Mexico",Neotropical,,Transmexican Volcanic Belt province,Very dry forest|Dry forest,GF05016777S,Transmexican Volcanic Belt province,19,0,0,0,0,0,0,0,14,0,0,0,0,0,4,0,0,0,4,0,0,0,10,0,0,0,5,0,2,root,58,7,24.13793103,24.13793103,,7,5.517997
GF05016778S,"mining area of Basaltex, municipality of Tepetlaoxtoc, State of Mexico",Neotropical,,Transmexican Volcanic Belt province,Very dry forest|Dry forest,GF05016778S,Transmexican Volcanic Belt province,36,0,0,0,2,0,0,2,19,0,0,1,0,0,5,0,2,0,5,0,0,0,17,0,0,0,2,0,9,root,100,11,19,19,,11,6.422888
GF05016779S,"mining area of Basaltex, municipality of Tepetlaoxtoc, State of Mexico",Neotropical,,Transmexican Volcanic Belt province,Very dry forest|Dry forest,GF05016779S,Transmexican Volcanic Belt province,25,0,0,0,1,0,0,0,21,0,0,0,0,0,5,0,4,0,6,0,0,1,8,0,0,0,0,0,3,root,74,9,28.37837838,28.37837838,,9,5.779515
GF05016780S,"mining area of Basaltex, municipality of Tepetlaoxtoc, State of Mexico",Neotropical,,Transmexican Volcanic Belt province,Very dry forest|Dry forest,GF05016780S,Transmexican Volcanic Belt province,22,0,0,0,3,0,0,0,13,0,1,0,0,0,5,0,0,0,5,0,0,1,6,0,0,0,1,0,2,root,59,10,22.03389831,22.03389831,,10,6.205462
