PermanentID,location,morrone_biogeoregions_Region,morrone_biogeoregions_Dominio,morrone_biogeoregions_Provincias,climenv_holdridge_class,“”,biogeoregions_Provincias,ND,algal_parasite,animal_endosymbiont,animal_parasite,arbuscular_mycorrhizal,arthropod-associated,dung_saprotroph,ectomycorrhizal,epiphyte,ericoid_mycorrhizal,foliar_endophyte,lichen_parasite,lichenized,litter_saprotroph,moss_symbiont,mycoparasite,nectar/tap_saprotroph,plant_pathogen,pollen_saprotroph,protistan_parasite,root_endophyte,soil_saprotroph,sooty_mold,unspecified,unspecified_pathotroph,unspecified_saprotroph,unspecified_symbiotroph,wood_saprotroph,sample_type,Sum,Count,% ECM per sample,% ECM per sample_OK,,, Hill_q0, Hill_q1,,,,,,,,,,,,,,,,,,,,
GF03007153S,"La Bellaca, Buenos Aires",Neotropical,Chacoan,Pampean province,Dry forest|Moist forest,GF03007153S,Pampean province,65,0,0,6,8,0,2,6,0,0,1,0,0,6,0,2,0,11,0,0,0,25,0,0,0,5,0,7,soil,144,12,4.166666667,4.166666667,,,12,6.260822,,,,,,,,,,,,,,,,,,,,
GF03007154S,"Manantiales, Buenos Aires",Neotropical,Chacoan,Pampean province,Dry forest|Moist forest,GF03007154S,Pampean province,66,0,0,2,12,0,3,1,0,1,1,0,0,10,0,5,3,11,0,0,1,29,0,0,0,1,0,2,soil,148,15,0.675675676,0.675675676,,,15,6.147951,,,,,,,,,,,,,,,,,,,,
GF03007155S,"Manantiales, Buenos Aires",Neotropical,Chacoan,Pampean province,Dry forest|Moist forest,GF03007155S,Pampean province,64,0,0,2,13,0,6,2,0,2,2,0,0,6,0,1,0,14,0,0,0,15,0,0,0,1,0,7,soil,135,13,1.481481481,1.481481481,,,13,6.11561,,,,,,,,,,,,,,,,,,,,
GF03007156S,"La Bellaca, Buenos Aires",Neotropical,Chacoan,Pampean province,Dry forest|Moist forest,GF03007156S,Pampean province,79,0,0,4,8,0,4,5,0,1,1,0,0,10,0,1,0,6,0,0,0,23,0,0,0,2,0,5,soil,149,13,3.355704698,3.355704698,,,13,5.329032,,,,,,,,,,,,,,,,,,,,
GF03007157S,"Manantiales, Buenos Aires",Neotropical,Chacoan,Pampean province,Dry forest|Moist forest,GF03007157S,Pampean province,76,0,0,0,17,0,3,1,0,0,1,1,0,15,0,5,0,19,0,0,0,26,0,0,0,0,0,7,soil,171,11,0.584795322,0.584795322,,,11,5.635843,,,,,,,,,,,,,,,,,,,,
GF03007158S,"Manantiales, Buenos Aires",Neotropical,Chacoan,Pampean province,Dry forest|Moist forest,GF03007158S,Pampean province,63,0,0,2,12,0,4,0,0,1,2,0,0,11,0,2,0,22,0,0,0,16,1,0,0,3,0,10,soil,149,13,0,0,,,13,6.547556,,,,,,,,,,,,,,,,,,,,
GF03007159S,"Manantiales, Buenos Aires",Neotropical,Chacoan,Pampean province,Dry forest|Moist forest,GF03007159S,Pampean province,53,0,0,1,3,0,4,1,0,0,2,0,0,7,0,3,3,11,0,0,0,15,0,0,0,2,0,1,soil,106,13,0.943396226,0.943396226,,,13,5.731567,,,,,,,,,,,,,,,,,,,,
GF03007160S,"Manantiales, Buenos Aires",Neotropical,Chacoan,Pampean province,Dry forest|Moist forest,GF03007160S,Pampean province,43,0,0,1,15,0,3,0,0,1,1,0,0,2,0,0,0,8,0,0,0,9,0,0,0,2,0,8,soil,93,11,0,0,,,11,5.59083,,,,,,,,,,,,,,,,,,,,
GF03007161S,"La Bellaca, Buenos Aires",Neotropical,Chacoan,Pampean province,Dry forest|Moist forest,GF03007161S,Pampean province,112,0,0,4,15,0,8,4,0,1,3,0,0,13,0,3,0,9,0,0,0,29,0,0,0,5,0,18,soil,224,13,1.785714286,1.785714286,,,13,5.909605,,,,,,,,,,,,,,,,,,,,
GF03008033S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008033S,Veracruzan province,72,0,0,6,10,0,0,1,0,0,1,0,0,9,0,2,0,18,0,0,0,11,0,0,0,4,0,10,root,144,11,0.694444444,0.694444444,,,11,5.512892,,,,,,,,,,,,,,,,,,,,
GF03008034S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008034S,Veracruzan province,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,root,13,3,7.692307692,7.692307692,,,3,1.987926,,,,,,,,,,,,,,,,,,,,
GF03008035S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008035S,Veracruzan province,76,0,0,8,4,0,1,1,0,0,1,0,0,11,0,5,3,18,3,0,0,10,5,0,0,5,0,17,root,168,15,0.595238095,0.595238095,,,15,7.095197,,,,,,,,,,,,,,,,,,,,
GF03008036S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008036S,Veracruzan province,21,0,0,1,0,0,0,4,0,1,1,0,0,3,0,0,0,18,0,0,0,4,0,0,0,1,0,4,root,58,10,6.896551724,6.896551724,,,10,5.57036,,,,,,,,,,,,,,,,,,,,
GF03008037S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008037S,Veracruzan province,41,0,0,0,1,0,0,8,0,0,0,0,0,5,0,0,0,6,0,0,0,2,0,0,0,1,0,4,root,68,8,11.76470588,11.76470588,,,8,3.886197,,,,,,,,,,,,,,,,,,,,
GF03008038S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008038S,Veracruzan province,55,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,1,12,0,0,0,8,0,0,0,2,0,3,root,88,9,0,0,,,9,3.670072,,,,,,,,,,,,,,,,,,,,
GF03008039S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008039S,Veracruzan province,31,0,0,1,20,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,5,0,0,0,1,0,3,root,70,8,0,0,,,8,4.522658,,,,,,,,,,,,,,,,,,,,
GF03008040S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008040S,Veracruzan province,34,0,0,3,6,0,0,0,0,1,0,0,0,5,0,2,0,9,0,0,0,1,0,0,0,1,0,4,root,66,10,0,0,,,10,5.122536,,,,,,,,,,,,,,,,,,,,
GF03008041S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008041S,Veracruzan province,51,0,0,5,13,0,0,1,0,0,0,0,0,2,0,0,1,21,0,0,0,6,0,0,0,2,0,6,root,108,10,0.925925926,0.925925926,,,10,5.080623,,,,,,,,,,,,,,,,,,,,
GF03008042S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008042S,Veracruzan province,55,0,0,1,3,0,0,2,0,1,0,0,0,1,0,0,0,10,0,0,0,9,0,0,0,1,0,1,root,84,10,2.380952381,2.380952381,,,10,3.461472,,,,,,,,,,,,,,,,,,,,
GF03008043S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008043S,Veracruzan province,30,0,0,3,1,0,0,0,0,1,0,0,0,5,0,0,0,5,0,0,0,6,0,0,0,2,0,3,root,56,9,0,0,,,9,4.861972,,,,,,,,,,,,,,,,,,,,
GF03008044S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008044S,Veracruzan province,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,1,root,27,5,0,0,,,5,2.663626,,,,,,,,,,,,,,,,,,,,
GF03008045S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008045S,Veracruzan province,37,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,4,0,0,0,2,0,0,0,0,0,0,root,48,7,0,0,,,7,2.495523,,,,,,,,,,,,,,,,,,,,
GF03008046S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008046S,Veracruzan province,15,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,1,0,2,root,26,6,0,0,,,6,3.67812,,,,,,,,,,,,,,,,,,,,
GF03008047S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008047S,Veracruzan province,28,0,0,1,2,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,5,0,0,0,0,0,0,root,41,6,0,0,,,6,2.985111,,,,,,,,,,,,,,,,,,,,
GF03008048S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008048S,Veracruzan province,19,0,0,0,3,0,1,0,0,0,1,0,0,5,0,2,0,12,0,0,0,3,0,0,0,2,0,3,root,51,10,0,0,,,10,6.322841,,,,,,,,,,,,,,,,,,,,
GF03008049S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008049S,Veracruzan province,19,0,0,1,5,0,0,1,0,0,0,0,0,4,0,0,0,6,0,0,0,3,0,0,0,1,0,1,root,41,9,2.43902439,2.43902439,,,9,5.338581,,,,,,,,,,,,,,,,,,,,
GF03008050S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008050S,Veracruzan province,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,root,5,2,80,80,,,2,1.649385,,,,,,,,,,,,,,,,,,,,
GF03008051S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008051S,Veracruzan province,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,root,6,2,33.33333333,33.33333333,,,2,1.889882,,,,,,,,,,,,,,,,,,,,
GF03008052S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008052S,Veracruzan province,45,0,0,3,6,0,0,0,0,1,1,0,0,5,0,0,0,24,0,0,0,10,0,0,0,1,0,14,root,110,10,0,0,,,10,5.494563,,,,,,,,,,,,,,,,,,,,
GF03008053S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008053S,Veracruzan province,17,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,2,0,1,root,28,9,3.571428571,3.571428571,,,9,4.32109,,,,,,,,,,,,,,,,,,,,
GF03008054S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008054S,Veracruzan province,5,0,0,1,0,0,0,3,0,1,0,0,0,6,0,1,0,4,0,0,0,0,0,0,0,0,0,1,root,22,8,13.63636364,13.63636364,,,8,6.263475,,,,,,,,,,,,,,,,,,,,
GF03008055S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008055S,Veracruzan province,63,0,0,4,6,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,4,0,0,0,1,0,1,root,85,8,0,0,,,8,2.810489,,,,,,,,,,,,,,,,,,,,
GF03008056S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008056S,Veracruzan province,50,1,0,5,10,0,1,1,0,0,0,0,0,4,0,0,0,14,0,0,0,6,0,0,0,5,0,5,root,102,11,0.980392157,0.980392157,,,11,5.600765,,,,,,,,,,,,,,,,,,,,
GF03008057S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008057S,Veracruzan province,24,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,root,30,6,0,0,,,6,2.253635,,,,,,,,,,,,,,,,,,,,
GF03008058S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008058S,Veracruzan province,16,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,2,root,26,6,0,0,,,6,3.473085,,,,,,,,,,,,,,,,,,,,
GF03008059S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008059S,Veracruzan province,46,0,0,1,0,0,0,8,0,0,0,0,0,6,0,3,0,3,0,0,0,7,0,0,0,1,0,1,root,76,9,10.52631579,10.52631579,,,9,4.003197,,,,,,,,,,,,,,,,,,,,
GF03008060S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008060S,Veracruzan province,49,0,0,1,28,0,0,0,0,1,0,0,0,2,0,0,0,13,0,0,0,5,0,0,0,1,0,3,root,103,9,0,0,,,9,4.179206,,,,,,,,,,,,,,,,,,,,
GF03008061S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008061S,Veracruzan province,36,0,0,3,7,0,0,0,0,1,0,0,0,5,0,1,0,11,0,0,0,4,0,0,0,1,0,3,root,72,10,0,0,,,10,5.201994,,,,,,,,,,,,,,,,,,,,
GF03008062S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008062S,Veracruzan province,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,1,0,3,root,21,6,0,0,,,6,3.925451,,,,,,,,,,,,,,,,,,,,
GF03008063S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008063S,Veracruzan province,22,0,0,3,4,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,2,0,1,root,39,9,0,0,,,9,4.551578,,,,,,,,,,,,,,,,,,,,
GF03008064S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008064S,Veracruzan province,21,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,root,29,6,0,0,,,6,2.721515,,,,,,,,,,,,,,,,,,,,
GF03008065S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008065S,Veracruzan province,74,0,0,3,20,0,0,1,0,0,0,0,0,5,0,0,0,15,0,0,0,2,0,0,0,3,0,4,root,127,9,0.787401575,0.787401575,,,9,3.95446,,,,,,,,,,,,,,,,,,,,
GF03008066S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008066S,Veracruzan province,54,0,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,8,0,0,0,7,0,0,0,1,0,3,root,80,8,0,0,,,8,3.279389,,,,,,,,,,,,,,,,,,,,
GF03008067S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008067S,Veracruzan province,21,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,root,26,5,3.846153846,3.846153846,,,5,2.108001,,,,,,,,,,,,,,,,,,,,
GF03008068S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008068S,Veracruzan province,23,0,0,1,1,0,0,12,0,0,0,0,0,2,0,1,0,4,0,0,0,6,0,0,0,0,0,3,root,53,9,22.64150943,22.64150943,,,9,5.21311,,,,,,,,,,,,,,,,,,,,
GF03008069S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008069S,Veracruzan province,36,0,0,1,3,0,0,0,0,1,0,0,0,1,0,0,1,8,0,0,0,6,0,0,0,1,0,5,root,63,10,0,0,,,10,4.395854,,,,,,,,,,,,,,,,,,,,
GF03008070S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008070S,Veracruzan province,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,4,0,0,0,0,0,3,root,29,5,0,0,,,5,3.50868,,,,,,,,,,,,,,,,,,,,
GF03008071S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008071S,Veracruzan province,60,0,0,3,6,0,0,3,0,0,0,0,0,5,0,1,1,7,0,0,0,10,0,0,0,1,0,9,root,106,11,2.830188679,2.830188679,,,11,4.826287,,,,,,,,,,,,,,,,,,,,
GF03008072S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008072S,Veracruzan province,25,0,0,1,0,0,0,2,0,0,0,0,0,6,0,2,0,10,0,0,0,1,0,0,0,1,0,3,root,51,9,3.921568627,3.921568627,,,9,4.819519,,,,,,,,,,,,,,,,,,,,
GF03008073S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008073S,Veracruzan province,26,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,7,0,0,0,3,0,0,0,1,0,3,root,44,8,0,0,,,8,3.927711,,,,,,,,,,,,,,,,,,,,
GF03008074S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008074S,Veracruzan province,55,0,0,1,5,0,0,0,0,0,0,1,0,0,0,1,0,17,0,0,0,5,0,0,0,2,0,2,root,89,9,0,0,,,9,3.522005,,,,,,,,,,,,,,,,,,,,
GF03008075S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008075S,Veracruzan province,12,0,0,1,3,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,root,21,7,0,0,,,7,4.061763,,,,,,,,,,,,,,,,,,,,
GF03008076S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008076S,Veracruzan province,17,0,0,1,9,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,1,root,35,7,0,0,,,7,4.161526,,,,,,,,,,,,,,,,,,,,
GF03008077S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008077S,Veracruzan province,29,0,0,1,10,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,1,0,0,0,0,0,3,root,52,8,0,0,,,8,3.897756,,,,,,,,,,,,,,,,,,,,
GF03008078S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008078S,Veracruzan province,30,0,0,0,6,0,0,1,0,2,1,0,0,6,0,0,2,9,0,0,0,3,0,0,0,3,0,3,root,66,11,1.515151515,1.515151515,,,11,6.211735,,,,,,,,,,,,,,,,,,,,
GF03008079S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008079S,Veracruzan province,25,0,0,3,12,0,0,0,0,0,0,0,0,2,0,2,0,7,0,0,0,3,0,0,0,1,0,0,root,55,8,0,0,,,8,4.875028,,,,,,,,,,,,,,,,,,,,
GF03008080S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008080S,Veracruzan province,40,0,0,2,9,0,0,1,0,0,0,0,0,7,0,0,0,17,0,0,0,6,0,0,0,1,0,1,root,84,9,1.19047619,1.19047619,,,9,4.752908,,,,,,,,,,,,,,,,,,,,
GF03008081S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008081S,Veracruzan province,23,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,17,0,0,0,8,0,0,0,1,0,3,root,57,8,0,0,,,8,4.596814,,,,,,,,,,,,,,,,,,,,
GF03008082S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008082S,Veracruzan province,43,0,0,1,6,0,1,0,0,1,0,0,0,2,0,0,0,21,0,0,0,2,0,0,0,3,0,6,root,86,10,0,0,,,10,4.52556,,,,,,,,,,,,,,,,,,,,
GF03008083S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008083S,Veracruzan province,20,0,0,1,3,0,0,0,0,1,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,3,root,36,7,0,0,,,7,3.887436,,,,,,,,,,,,,,,,,,,,
GF03008084S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008084S,Veracruzan province,48,0,0,1,2,0,0,4,0,0,0,0,0,1,0,1,1,5,0,0,0,3,0,0,0,1,0,2,root,69,11,5.797101449,5.797101449,,,11,3.511903,,,,,,,,,,,,,,,,,,,,
GF03008085S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008085S,Veracruzan province,41,0,0,1,4,0,0,0,0,0,0,0,0,3,0,1,0,5,1,0,0,4,0,0,0,3,0,3,root,66,10,0,0,,,10,4.23323,,,,,,,,,,,,,,,,,,,,
GF03008086S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008086S,Veracruzan province,43,0,0,3,6,0,0,2,0,0,1,0,0,0,0,1,0,7,0,0,0,2,0,0,0,1,0,4,root,70,10,2.857142857,2.857142857,,,10,4.153556,,,,,,,,,,,,,,,,,,,,
GF03008087S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008087S,Veracruzan province,15,0,0,1,3,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,1,0,0,root,34,6,0,0,,,6,3.903877,,,,,,,,,,,,,,,,,,,,
GF03008088S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008088S,Veracruzan province,19,0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,root,28,7,7.142857143,7.142857143,,,7,3.212256,,,,,,,,,,,,,,,,,,,,
GF03008089S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008089S,Veracruzan province,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,1,0,2,root,21,6,0,0,,,6,4.310434,,,,,,,,,,,,,,,,,,,,
GF03008090S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008090S,Veracruzan province,11,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,root,17,6,5.882352941,5.882352941,,,6,3.320407,,,,,,,,,,,,,,,,,,,,
GF03008091S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008091S,Veracruzan province,37,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,1,0,0,root,48,6,8.333333333,8.333333333,,,6,2.398195,,,,,,,,,,,,,,,,,,,,
GF03008092S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008092S,Veracruzan province,29,0,0,0,8,0,0,0,0,0,0,0,0,1,0,4,0,11,0,0,0,6,0,0,0,1,0,3,root,63,8,0,0,,,8,4.950042,,,,,,,,,,,,,,,,,,,,
GF03008093S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008093S,Veracruzan province,14,0,0,0,4,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,root,22,6,4.545454545,4.545454545,,,6,3.188622,,,,,,,,,,,,,,,,,,,,
GF03008094S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008094S,Veracruzan province,78,1,0,7,8,0,1,1,0,1,2,0,2,10,0,2,1,21,0,0,0,10,0,0,0,2,0,15,root,162,16,0.617283951,0.617283951,,,16,6.291791,,,,,,,,,,,,,,,,,,,,
GF03008095S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008095S,Veracruzan province,30,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,3,root,42,6,0,0,,,6,2.805912,,,,,,,,,,,,,,,,,,,,
GF03008096S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008096S,Veracruzan province,28,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,4,0,0,0,0,0,1,root,40,6,0,0,,,6,2.763581,,,,,,,,,,,,,,,,,,,,
GF03008097S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008097S,Veracruzan province,50,0,0,2,22,0,0,0,0,0,0,0,0,4,0,0,0,13,0,0,0,3,0,0,0,2,0,3,root,99,8,0,0,,,8,4.242024,,,,,,,,,,,,,,,,,,,,
GF03008098S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008098S,Veracruzan province,35,0,0,2,5,0,0,0,0,0,1,0,0,1,0,0,0,6,0,0,0,3,0,0,0,1,0,1,root,55,9,0,0,,,9,3.735688,,,,,,,,,,,,,,,,,,,,
GF03008099S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008099S,Veracruzan province,31,0,0,0,1,0,0,2,0,0,0,0,0,6,0,0,0,4,0,0,0,4,0,0,0,1,0,2,root,51,8,3.921568627,3.921568627,,,8,3.903534,,,,,,,,,,,,,,,,,,,,
GF03008100S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008100S,Veracruzan province,30,0,0,0,10,0,0,0,0,1,0,0,0,3,0,0,0,8,0,0,0,2,0,0,0,1,0,0,root,55,7,0,0,,,7,3.8416,,,,,,,,,,,,,,,,,,,,
GF03008101S,"Los Tuxtlas Tropical Biology Station, Veracruz",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF03008101S,Veracruzan province,47,0,0,3,2,0,0,6,0,0,0,0,0,2,0,0,0,1,0,0,0,7,0,0,0,1,0,0,root,69,8,8.695652174,8.695652174,,,8,3.22321,,,,,,,,,,,,,,,,,,,,
