"","new.ID","PermanentID","sequencing_platform","NEF.dataset"
"340","NEF_GloFung-its1_158_2021","GF05001707V","PacBio","ITS_both"
"341","NEF_GloFung-its1_159_2021","GF05001706V","PacBio","ITS_both"
"342","NEF_GloFung-its1_160_2021","GF05001705V","PacBio","ITS_both"
"343","NEF_GloFung-its1_160_2021","GF05001704V","PacBio","ITS_both"
"344","NEF_GloFung-its1_161_2021","GF05001703V","PacBio","ITS_both"
"345","NEF_GloFung-its1_162_2021","GF05001548V","PacBio","ITS_both"
"346","NEF_GloFung-its1_163_2021","GF05001532V","PacBio","ITS_both"
"347","NEF_GloFung-its1_164_2021","GF05001531V","PacBio","ITS_both"
"348","NEF_GloFung-its1_165_2021","GF05001530V","PacBio","ITS_both"
"349","NEF_GloFung-its1_166_2021","GF05001529V","PacBio","ITS_both"
"350","NEF_GloFung-its1_169_2021","GF05001513V","PacBio","ITS_both"
"351","NEF_GloFung-its1_170_2021","GF05001512V","PacBio","ITS_both"
"352","NEF_GloFung-its1_171_2021","GF05001511V","PacBio","ITS_both"
"353","NEF_GloFung-its1_173_2021","GF05001509V","PacBio","ITS_both"
"354","NEF_GloFung-its1_174_2021","GF05001508V","PacBio","ITS_both"
"355","NEF_GloFung-its1_175_2021","GF05001507V","PacBio","ITS_both"
"356","NEF_GloFung-its1_176_2021","GF05001506V","PacBio","ITS_both"
"357","NEF_GloFung-its1_178_2021","GF05001504V","PacBio","ITS_both"
"358","NEF_GloFung-its1_179_2021","GF05001440V","PacBio","ITS_both"
"359","NEF_GloFung-its1_180_2021","GF05001439V","PacBio","ITS_both"
"360","NEF_GloFung-its1_181_2021","GF05001438V","PacBio","ITS_both"
"361","NEF_GloFung-its1_182_2021","GF05001437V","PacBio","ITS_both"
"362","NEF_GloFung-its1_183_2021","GF05001427V","PacBio","ITS_both"
"363","NEF_GloFung-its1_184_2021","GF05001426V","PacBio","ITS_both"
"364","NEF_GloFung-its1_185_2021","GF05001425V","PacBio","ITS_both"
"365","NEF_GloFung-its1_186_2021","GF05001411V","PacBio","ITS_both"
"366","NEF_GloFung-its1_187_2021","GF05001410V","PacBio","ITS_both"
"367","NEF_GloFung-its1_188_2021","GF05001409V","PacBio","ITS_both"
"368","NEF_GloFung-its1_189_2021","GF05001408V","PacBio","ITS_both"
"369","NEF_GloFung-its1_190_2021","GF05001397V","PacBio","ITS_both"
"370","NEF_GloFung-its1_191_2021","GF05001396V","PacBio","ITS_both"
"371","NEF_GloFung-its1_192_2021","GF05001395V","PacBio","ITS_both"
"372","NEF_GloFung-its1_193_2021","GF05001394V","PacBio","ITS_both"
"373","NEF_GloFung-its1_194_2021","GF05001393V","PacBio","ITS_both"
"374","NEF_GloFung-its1_195_2021","GF05001392V","PacBio","ITS_both"
"375","NEF_GloFung-its1_184_2021","GF05001360V","PacBio","ITS_both"
"376","NEF_GloFung-its1_185_2021","GF05001359V","PacBio","ITS_both"
"377","NEF_GloFung-its1_196_2021","GF05001358V","PacBio","ITS_both"
"378","NEF_GloFung-its1_183_2021","GF05001357V","PacBio","ITS_both"
"379","NEF_GloFung-its1_199_2021","GF05001334V","PacBio","ITS_both"
"380","NEF_GloFung-its1_200_2021","GF05001333V","PacBio","ITS_both"
"381","NEF_GloFung-its1_201_2021","GF05001332V","PacBio","ITS_both"
"382","NEF_GloFung-its1_202_2021","GF05001331V","PacBio","ITS_both"
"383","NEF_GloFung-its1_217_2021","GF05001274V","PacBio","ITS_both"
"384","NEF_GloFung-its1_218_2021","GF05001273V","PacBio","ITS_both"
"385","NEF_GloFung-its1_219_2021","GF05001272V","PacBio","ITS_both"
"386","NEF_GloFung-its1_221_2021","GF05001194V","PacBio","ITS_both"
"387","NEF_GloFung-its1_222_2021","GF05001193V","PacBio","ITS_both"
"388","NEF_GloFung-its1_223_2021","GF05001192V","PacBio","ITS_both"
"389","NEF_GloFung-its1_224_2021","GF05001185V","PacBio","ITS_both"
"390","NEF_GloFung-its1_225_2021","GF05001184V","PacBio","ITS_both"
"391","NEF_GloFung-its1_226_2021","GF05001183V","PacBio","ITS_both"
"392","NEF_GloFung-its1_227_2021","GF05001182V","PacBio","ITS_both"
"393","NEF_GloFung-its1_228_2021","GF05001181V","PacBio","ITS_both"
"394","NEF_GloFung-its1_229_2021","GF05001180V","PacBio","ITS_both"
"395","NEF_GloFung-its1_230_2021","GF05001179V","PacBio","ITS_both"
"396","NEF_GloFung-its1_232_2021","GF05001008V","PacBio","ITS_both"
"397","NEF_GloFung-its1_233_2021","GF05001007V","PacBio","ITS_both"
"398","NEF_GloFung-its1_234_2021","GF05001006V","PacBio","ITS_both"
"399","NEF_GloFung-its1_235_2021","GF05001005V","PacBio","ITS_both"
"400","NEF_GloFung-its1_236_2021","GF05001004V","PacBio","ITS_both"
"401","NEF_GloFung-its1_237_2021","GF05001003V","PacBio","ITS_both"
"402","NEF_GloFung-its1_238_2021","GF05000967V","PacBio","ITS_both"
"403","NEF_GloFung-its1_239_2021","GF05000965V","PacBio","ITS_both"
"404","NEF_GloFung-its1_240_2021","GF05000927V","PacBio","ITS_both"
"405","NEF_GloFung-its1_269_2021","GF05000769V","PacBio","ITS_both"
"406","NEF_GloFung-its1_270_2021","GF05000768V","PacBio","ITS_both"
"407","NEF_GloFung-its1_271_2021","GF05000767V","PacBio","ITS_both"
"408","NEF_GloFung-its1_272_2021","GF05000766V","PacBio","ITS_both"
"409","NEF_GloFung-its1_273_2021","GF05000765V","PacBio","ITS_both"
"410","NEF_GloFung-its1_274_2021","GF05000764V","PacBio","ITS_both"
"411","NEF_GloFung-its1_275_2021","GF05000763V","PacBio","ITS_both"
"412","NEF_GloFung-its1_162_2021","GF05000759V","PacBio","ITS_both"
"413","NEF_GloFung-its1_162_2021","GF05000758V","PacBio","ITS_both"
"414","NEF_GloFung-its1_276_2021","GF05000757V","PacBio","ITS_both"
"415","NEF_GloFung-its1_162_2021","GF05000756V","PacBio","ITS_both"
"416","NEF_GloFung-its1_162_2021","GF05000755V","PacBio","ITS_both"
"417","NEF_GloFung-its1_277_2021","GF05000746V","PacBio","ITS_both"
"418","NEF_GloFung-its1_278_2021","GF05000710V","PacBio","ITS_both"
"419","NEF_GloFung-its1_279_2021","GF05000709V","PacBio","ITS_both"
"420","NEF_GloFung-its1_280_2021","GF05000708V","PacBio","ITS_both"
"421","NEF_GloFung-its1_281_2021","GF05000707V","PacBio","ITS_both"
"422","NEF_GloFung-its1_282_2021","GF05000706V","PacBio","ITS_both"
"423","NEF_GloFung-its1_283_2021","GF05000705V","PacBio","ITS_both"
"424","NEF_GloFung-its1_284_2021","GF05000704V","PacBio","ITS_both"
"425","NEF_GloFung-its1_285_2021","GF05000703V","PacBio","ITS_both"
"426","NEF_GloFung-its1_286_2021","GF05000702V","PacBio","ITS_both"
"427","NEF_GloFung-its1_287_2021","GF05000701V","PacBio","ITS_both"
"428","NEF_GloFung-its1_288_2021","GF05000700V","PacBio","ITS_both"
"429","NEF_GloFung-its1_289_2021","GF05000699V","PacBio","ITS_both"
"430","NEF_GloFung-its1_290_2021","GF05000698V","PacBio","ITS_both"
"431","NEF_GloFung-its1_292_2021","GF05000697V","PacBio","ITS_both"
"432","NEF_GloFung-its1_293_2021","GF05000696V","PacBio","ITS_both"
"433","NEF_GloFung-its1_294_2021","GF05000695V","PacBio","ITS_both"
"434","NEF_GloFung-its1_295_2021","GF05000694V","PacBio","ITS_both"
"435","NEF_GloFung-its1_297_2021","GF05000693V","PacBio","ITS_both"
"436","NEF_GloFung-its1_298_2021","GF05000692V","PacBio","ITS_both"
"437","NEF_GloFung-its1_299_2021","GF05000691V","PacBio","ITS_both"
"438","NEF_GloFung-its1_300_2021","GF05000690V","PacBio","ITS_both"
"439","NEF_GloFung-its1_301_2021","GF05000689V","PacBio","ITS_both"
"440","NEF_GloFung-its1_302_2021","GF05000688V","PacBio","ITS_both"
"441","NEF_GloFung-its1_303_2021","GF05000687V","PacBio","ITS_both"
"442","NEF_GloFung-its1_304_2021","GF05000686V","PacBio","ITS_both"
"443","NEF_GloFung-its1_305_2021","GF05000685V","PacBio","ITS_both"
"444","NEF_GloFung-its1_306_2021","GF05000684V","PacBio","ITS_both"
"445","NEF_GloFung-its1_307_2021","GF05000683V","PacBio","ITS_both"
"446","NEF_GloFung-its1_308_2021","GF05000682V","PacBio","ITS_both"
"447","NEF_GloFung-its1_309_2021","GF05000681V","PacBio","ITS_both"
"448","NEF_GloFung-its1_310_2021","GF05000680V","PacBio","ITS_both"
"449","NEF_GloFung-its1_293_2021","GF05000679V","PacBio","ITS_both"
"450","NEF_GloFung-its1_288_2021","GF05000678V","PacBio","ITS_both"
"451","NEF_GloFung-its1_311_2021","GF05000677V","PacBio","ITS_both"
"452","NEF_GloFung-its1_313_2021","GF05000676V","PacBio","ITS_both"
"453","NEF_GloFung-its1_321_2021","GF05000506V","PacBio","ITS_both"
"454","NEF_GloFung-its1_322_2021","GF05000505V","PacBio","ITS_both"
"455","NEF_GloFung-its1_323_2021","GF05000504V","PacBio","ITS_both"
"456","NEF_GloFung-its1_324_2021","GF05000503V","PacBio","ITS_both"
"457","NEF_GloFung-its1_325_2021","GF05000502V","PacBio","ITS_both"
"458","NEF_GloFung-its1_326_2021","GF05000501V","PacBio","ITS_both"
"459","NEF_GloFung-its1_327_2021","GF05000500V","PacBio","ITS_both"
"460","NEF_GloFung-its1_328_2021","GF05000499V","PacBio","ITS_both"
"461","NEF_GloFung-its1_329_2021","GF05000498V","PacBio","ITS_both"
"462","NEF_GloFung-its1_330_2021","GF05000497V","PacBio","ITS_both"
"463","NEF_GloFung-its1_331_2021","GF05000496V","PacBio","ITS_both"
"464","NEF_GloFung-its1_332_2021","GF05000495V","PacBio","ITS_both"
"465","NEF_GloFung-its1_333_2021","GF05000478V","PacBio","ITS_both"
"466","NEF_GloFung-its1_334_2021","GF05000477V","PacBio","ITS_both"
"467","NEF_GloFung-its1_335_2021","GF05000476V","PacBio","ITS_both"
"468","NEF_GloFung-its1_336_2021","GF05000475V","PacBio","ITS_both"
"469","NEF_GloFung-its1_337_2021","GF05000474V","PacBio","ITS_both"
"470","NEF_GloFung-its1_338_2021","GF05000473V","PacBio","ITS_both"
"471","NEF_GloFung-its1_339_2021","GF05000472V","PacBio","ITS_both"
"472","NEF_GloFung-its1_340_2021","GF05000471V","PacBio","ITS_both"
"473","NEF_GloFung-its1_341_2021","GF05000470V","PacBio","ITS_both"
"474","NEF_GloFung-its1_342_2021","GF05000469V","PacBio","ITS_both"
"475","NEF_GloFung-its1_343_2021","GF05000468V","PacBio","ITS_both"
"476","NEF_GloFung-its1_344_2021","GF05000467V","PacBio","ITS_both"
"477","NEF_GloFung-its1_345_2021","GF05000466V","PacBio","ITS_both"
"478","NEF_GloFung-its1_346_2021","GF05000465V","PacBio","ITS_both"
"479","NEF_GloFung-its1_347_2021","GF05000464V","PacBio","ITS_both"
"480","NEF_GloFung-its1_348_2021","GF05000463V","PacBio","ITS_both"
"481","NEF_GloFung-its1_349_2021","GF05000462V","PacBio","ITS_both"
"482","NEF_GloFung-its1_350_2021","GF05000461V","PacBio","ITS_both"
"483","NEF_GloFung-its1_351_2021","GF05000460V","PacBio","ITS_both"
"484","NEF_GloFung-its1_352_2021","GF05000459V","PacBio","ITS_both"
"485","NEF_GloFung-its1_353_2021","GF05000458V","PacBio","ITS_both"
"486","NEF_GloFung-its1_354_2021","GF05000457V","PacBio","ITS_both"
"4871","NEF_GloFung-its1_355_2021","GF05000456V","PacBio","ITS_both"
"4881","NEF_GloFung-its1_356_2021","GF05000455V","PacBio","ITS_both"
"4891","NEF_GloFung-its1_357_2021","GF05000454V","PacBio","ITS_both"
"4901","NEF_GloFung-its1_358_2021","GF05000453V","PacBio","ITS_both"
"4911","NEF_GloFung-its1_359_2021","GF05000452V","PacBio","ITS_both"
"4921","NEF_GloFung-its1_360_2021","GF05000451V","PacBio","ITS_both"
"4931","NEF_GloFung-its1_361_2021","GF05000450V","PacBio","ITS_both"
"4941","NEF_GloFung-its1_362_2021","GF05000449V","PacBio","ITS_both"
"4951","NEF_GloFung-its1_363_2021","GF05000448V","PacBio","ITS_both"
"4961","NEF_GloFung-its1_364_2021","GF05000447V","PacBio","ITS_both"
"4971","NEF_GloFung-its1_365_2021","GF05000446V","PacBio","ITS_both"
"4981","NEF_GloFung-its1_366_2021","GF05000445V","PacBio","ITS_both"
"4991","NEF_GloFung-its1_367_2021","GF05000444V","PacBio","ITS_both"
"5001","NEF_GloFung-its1_368_2021","GF05000443V","PacBio","ITS_both"
"5011","NEF_GloFung-its1_369_2021","GF05000442V","PacBio","ITS_both"
"5021","NEF_GloFung-its1_370_2021","GF05000441V","PacBio","ITS_both"
"5031","NEF_GloFung-its1_371_2021","GF05000440V","PacBio","ITS_both"
"5041","NEF_GloFung-its1_372_2021","GF05000439V","PacBio","ITS_both"
"5051","NEF_GloFung-its1_373_2021","GF05000438V","PacBio","ITS_both"
"5061","NEF_GloFung-its1_374_2021","GF05000437V","PacBio","ITS_both"
"5071","NEF_GloFung-its1_375_2021","GF05000436V","PacBio","ITS_both"
"5081","NEF_GloFung-its1_376_2021","GF05000435V","PacBio","ITS_both"
"5091","NEF_GloFung-its1_377_2021","GF05000434V","PacBio","ITS_both"
"5101","NEF_GloFung-its1_378_2021","GF05000433V","PacBio","ITS_both"
"5111","NEF_GloFung-its1_379_2021","GF05000432V","PacBio","ITS_both"
"5121","NEF_GloFung-its1_380_2021","GF05000431V","PacBio","ITS_both"
"5131","NEF_GloFung-its1_381_2021","GF05000430V","PacBio","ITS_both"
"5141","NEF_GloFung-its1_382_2021","GF05000429V","PacBio","ITS_both"
"5151","NEF_GloFung-its1_383_2021","GF05000428V","PacBio","ITS_both"
"5161","NEF_GloFung-its1_384_2021","GF05000427V","PacBio","ITS_both"
"5171","NEF_GloFung-its1_385_2021","GF05000426V","PacBio","ITS_both"
"5181","NEF_GloFung-its1_386_2021","GF05000418V","PacBio","ITS_both"
"5191","NEF_GloFung-its1_387_2021","GF05000417V","PacBio","ITS_both"
"5201","NEF_GloFung-its1_388_2021","GF05000416V","PacBio","ITS_both"
"5211","NEF_GloFung-its1_389_2021","GF05000415V","PacBio","ITS_both"
"5221","NEF_GloFung-its1_390_2021","GF05000414V","PacBio","ITS_both"
"5231","NEF_GloFung-its1_391_2021","GF05000413V","PacBio","ITS_both"
"5241","NEF_GloFung-its1_392_2021","GF05000412V","PacBio","ITS_both"
"5251","NEF_GloFung-its1_393_2021","GF05000411V","PacBio","ITS_both"
"5261","NEF_GloFung-its1_394_2021","GF05000410V","PacBio","ITS_both"
"5271","NEF_GloFung-its1_395_2021","GF05000409V","PacBio","ITS_both"
"5281","NEF_GloFung-its1_396_2021","GF05000408V","PacBio","ITS_both"
"5291","NEF_GloFung-its1_397_2021","GF05000407V","PacBio","ITS_both"
"5301","NEF_GloFung-its1_398_2021","GF05000406V","PacBio","ITS_both"
"5311","NEF_GloFung-its1_399_2021","GF05000405V","PacBio","ITS_both"
"5321","NEF_GloFung-its1_400_2021","GF05000404V","PacBio","ITS_both"
"5331","NEF_GloFung-its1_401_2021","GF05000403V","PacBio","ITS_both"
"5341","NEF_GloFung-its1_402_2021","GF05000402V","PacBio","ITS_both"
"5511","NEF_GloFung-its1_413_2021","GF05000307V","PacBio","ITS_both"
"5521","NEF_GloFung-its1_414_2021","GF05000306V","PacBio","ITS_both"
"5531","NEF_GloFung-its1_415_2021","GF05000305V","PacBio","ITS_both"
"5541","NEF_GloFung-its1_416_2021","GF05000304V","PacBio","ITS_both"
"5551","NEF_GloFung-its1_417_2021","GF05000303V","PacBio","ITS_both"
"5561","NEF_GloFung-its1_418_2021","GF05000302V","PacBio","ITS_both"
"5571","NEF_GloFung-its1_419_2021","GF05000301V","PacBio","ITS_both"
"5581","NEF_GloFung-its1_420_2021","GF05000300V","PacBio","ITS_both"
"5591","NEF_GloFung-its1_421_2021","GF05000299V","PacBio","ITS_both"
"5601","NEF_GloFung-its1_422_2021","GF05000298V","PacBio","ITS_both"
"5611","NEF_GloFung-its1_423_2021","GF05000297V","PacBio","ITS_both"
"5621","NEF_GloFung-its1_424_2021","GF05000296V","PacBio","ITS_both"
"5631","NEF_GloFung-its1_425_2021","GF05000295V","PacBio","ITS_both"
"5641","NEF_GloFung-its1_426_2021","GF05000294V","PacBio","ITS_both"
"5651","NEF_GloFung-its1_427_2021","GF05000293V","PacBio","ITS_both"
"5661","NEF_GloFung-its1_428_2021","GF05000292V","PacBio","ITS_both"
"5671","NEF_GloFung-its1_429_2021","GF05000291V","PacBio","ITS_both"
"5681","NEF_GloFung-its1_430_2021","GF05000290V","PacBio","ITS_both"
"5691","NEF_GloFung-its1_431_2021","GF05000289V","PacBio","ITS_both"
"5701","NEF_GloFung-its1_432_2021","GF05000288V","PacBio","ITS_both"
"5711","NEF_GloFung-its1_438_2021","GF05000213V","PacBio","ITS_both"
"5721","NEF_GloFung-its1_439_2021","GF05000212V","PacBio","ITS_both"
"5731","NEF_GloFung-its1_440_2021","GF05000211V","PacBio","ITS_both"
"5741","NEF_GloFung-its1_441_2021","GF05000210V","PacBio","ITS_both"
"5751","NEF_GloFung-its1_442_2021","GF05000209V","PacBio","ITS_both"
"576","NEF_GloFung-its1_443_2021","GF05000208V","PacBio","ITS_both"
"577","NEF_GloFung-its1_444_2021","GF05000207V","PacBio","ITS_both"
"578","NEF_GloFung-its1_445_2021","GF05000206V","PacBio","ITS_both"
"579","NEF_GloFung-its1_446_2021","GF05000097V","PacBio","ITS_both"
"580","NEF_GloFung-its1_447_2021","GF05000096V","PacBio","ITS_both"
"581","NEF_GloFung-its1_448_2021","GF05000095V","PacBio","ITS_both"
"582","NEF_GloFung-its1_452_2021","GF05000091V","PacBio","ITS_both"
"583","NEF_GloFung-its1_453_2021","GF05000090V","PacBio","ITS_both"
"584","NEF_GloFung-its1_453_2021","GF05000089V","PacBio","ITS_both"
"585","NEF_GloFung-its1_454_2021","GF05000088V","PacBio","ITS_both"
"586","NEF_GloFung-its1_453_2021","GF05000087V","PacBio","ITS_both"
"587","NEF_GloFung-its1_453_2021","GF05000086V","PacBio","ITS_both"
"588","NEF_GloFung-its1_455_2021","GF05000085V","PacBio","ITS_both"
"589","NEF_GloFung-its1_456_2021","GF05000084V","PacBio","ITS_both"
"590","NEF_GloFung-its1_457_2021","GF05000083V","PacBio","ITS_both"
"591","NEF_GloFung-its1_458_2021","GF05000082V","PacBio","ITS_both"
"592","NEF_GloFung-its1_459_2021","GF05000081V","PacBio","ITS_both"
"593","NEF_GloFung-its1_460_2021","GF05000080V","PacBio","ITS_both"
"594","NEF_GloFung-its1_461_2021","GF05000079V","PacBio","ITS_both"
"595","NEF_GloFung-its1_462_2021","GF05000078V","PacBio","ITS_both"
"596","NEF_GloFung-its1_463_2021","GF05000077V","PacBio","ITS_both"
"597","NEF_GloFung-its1_464_2021","GF05000076V","PacBio","ITS_both"
"598","NEF_GloFung-its1_464_2021","GF05000075V","PacBio","ITS_both"
"599","NEF_GloFung-its1_464_2021","GF05000074V","PacBio","ITS_both"
"600","NEF_GloFung-its1_465_2021","GF05000073V","PacBio","ITS_both"
"601","NEF_GloFung-its1_466_2021","GF05000072V","PacBio","ITS_both"
"602","NEF_GloFung-its1_467_2021","GF05000071V","PacBio","ITS_both"
"603","NEF_GloFung-its1_468_2021","GF05000070V","PacBio","ITS_both"
"604","NEF_GloFung-its1_468_2021","GF05000069V","PacBio","ITS_both"
"605","NEF_GloFung-its1_468_2021","GF05000068V","PacBio","ITS_both"
"606","NEF_GloFung-its1_469_2021","GF05000067V","PacBio","ITS_both"
"607","NEF_GloFung-its1_469_2021","GF05000066V","PacBio","ITS_both"
"608","NEF_GloFung-its1_470_2021","GF05000065V","PacBio","ITS_both"
"609","NEF_GloFung-its1_471_2021","GF05000064V","PacBio","ITS_both"
"610","NEF_GloFung-its1_472_2021","GF05000063V","PacBio","ITS_both"
"611","NEF_GloFung-its1_473_2021","GF05000062V","PacBio","ITS_both"
"612","NEF_GloFung-its1_474_2021","GF05000061V","PacBio","ITS_both"
"613","NEF_GloFung-its1_475_2021","GF05000060V","PacBio","ITS_both"
"614","NEF_GloFung-its1_476_2021","GF05000059V","PacBio","ITS_both"
"615","NEF_GloFung-its1_477_2021","GF05000058V","PacBio","ITS_both"
"616","NEF_GloFung-its1_477_2021","GF05000057V","PacBio","ITS_both"
"617","NEF_GloFung-its1_478_2021","GF05000056V","PacBio","ITS_both"
"618","NEF_GloFung-its1_479_2021","GF05000055V","PacBio","ITS_both"
"619","NEF_GloFung-its1_480_2021","GF05000054V","PacBio","ITS_both"
"620","NEF_GloFung-its1_481_2021","GF05000053V","PacBio","ITS_both"
"621","NEF_GloFung-its1_482_2021","GF05000052V","PacBio","ITS_both"
"622","NEF_GloFung-its1_483_2021","GF05000051V","PacBio","ITS_both"
"623","NEF_GloFung-its1_484_2021","GF05000050V","PacBio","ITS_both"
"624","NEF_GloFung-its1_485_2021","GF05000049V","PacBio","ITS_both"
"625","NEF_GloFung-its1_486_2021","GF05000048V","PacBio","ITS_both"
"626","NEF_GloFung-its1_487_2021","GF05000047V","PacBio","ITS_both"
"627","NEF_GloFung-its1_486_2021","GF05000046V","PacBio","ITS_both"
"628","NEF_GloFung-its1_488_2021","GF05000045V","PacBio","ITS_both"
"629","NEF_GloFung-its1_489_2021","GF05000044V","PacBio","ITS_both"
"630","NEF_GloFung-its1_490_2021","GF05000043V","PacBio","ITS_both"
"631","NEF_GloFung-its1_491_2021","GF05000042V","PacBio","ITS_both"
"632","NEF_GloFung-its1_492_2021","GF05000041V","PacBio","ITS_both"
"633","NEF_GloFung-its1_493_2021","GF05000040V","PacBio","ITS_both"
"634","NEF_GloFung-its1_494_2021","GF05000039V","PacBio","ITS_both"
"635","NEF_GloFung-its1_495_2021","GF05000038V","PacBio","ITS_both"
"636","NEF_GloFung-its1_495_2021","GF05000037V","PacBio","ITS_both"
"637","NEF_GloFung-its1_496_2021","GF05000036V","PacBio","ITS_both"
"638","NEF_GloFung-its1_497_2021","GF05000035V","PacBio","ITS_both"
"639","NEF_GloFung-its1_498_2021","GF05000034V","PacBio","ITS_both"
"640","NEF_GloFung-its1_498_2021","GF05000033V","PacBio","ITS_both"
"641","NEF_GloFung-its1_499_2021","GF05000032V","PacBio","ITS_both"
"642","NEF_GloFung-its1_500_2021","GF05000031V","PacBio","ITS_both"
"643","NEF_GloFung-its1_501_2021","GF05000030V","PacBio","ITS_both"
"644","NEF_GloFung-its1_499_2021","GF05000029V","PacBio","ITS_both"
"645","NEF_GloFung-its1_502_2021","GF05000028V","PacBio","ITS_both"
"646","NEF_GloFung-its1_503_2021","GF05000027V","PacBio","ITS_both"
"647","NEF_GloFung-its1_504_2021","GF05000026V","PacBio","ITS_both"
"648","NEF_GloFung-its1_505_2021","GF05000025V","PacBio","ITS_both"
"649","NEF_GloFung-its1_506_2021","GF05000024V","PacBio","ITS_both"
"650","NEF_GloFung-its1_507_2021","GF05000023V","PacBio","ITS_both"
"651","NEF_GloFung-its1_485_2021","GF05000022V","PacBio","ITS_both"
"652","NEF_GloFung-its1_486_2021","GF05000021V","PacBio","ITS_both"
"653","NEF_GloFung-its1_484_2021","GF05000020V","PacBio","ITS_both"
"654","NEF_GloFung-its1_486_2021","GF05000019V","PacBio","ITS_both"
"655","NEF_GloFung-its1_487_2021","GF05000018V","PacBio","ITS_both"
"656","NEF_GloFung-its1_487_2021","GF05000017V","PacBio","ITS_both"
"657","NEF_GloFung-its1_487_2021","GF05000016V","PacBio","ITS_both"
"658","NEF_GloFung-its1_487_2021","GF05000015V","PacBio","ITS_both"
"659","NEF_GloFung-its1_508_2021","GF05000014V","PacBio","ITS_both"
"660","NEF_GloFung-its1_499_2021","GF05000013V","PacBio","ITS_both"
"661","NEF_GloFung-its1_499_2021","GF05000012V","PacBio","ITS_both"
"662","NEF_GloFung-its1_509_2021","GF05000011V","PacBio","ITS_both"
"663","NEF_GloFung-its1_510_2021","GF05000010V","PacBio","ITS_both"
"664","NEF_GloFung-its1_511_2021","GF05000009V","PacBio","ITS_both"
"665","NEF_GloFung-its1_512_2021","GF05000008V","PacBio","ITS_both"
"666","NEF_GloFung-its1_483_2021","GF05000007V","PacBio","ITS_both"
"667","NEF_GloFung-its1_486_2021","GF05000006V","PacBio","ITS_both"
"668","NEF_GloFung-its1_486_2021","GF05000005V","PacBio","ITS_both"
"669","NEF_GloFung-its1_501_2021","GF05000004V","PacBio","ITS_both"
"670","NEF_GloFung-its1_500_2021","GF05000003V","PacBio","ITS_both"
"671","NEF_GloFung-its1_498_2021","GF05000002V","PacBio","ITS_both"
"672","NEF_GloFung-its1_498_2021","GF05000001V","PacBio","ITS_both"
"673","NEF_GloFung-its1_447_2020","GF04007429S","PacBio","ITS_both"
"674","NEF_GloFung-its1_526_2020","GF04007428S","PacBio","ITS_both"
"675","NEF_GloFung-its1_527_2020","GF04007427S","PacBio","ITS_both"
"676","NEF_GloFung-its1_528_2020","GF04007426S","PacBio","ITS_both"
"677","NEF_GloFung-its1_529_2020","GF04007425S","PacBio","ITS_both"
"678","NEF_GloFung-its1_530_2020","GF04007424S","PacBio","ITS_both"
"679","NEF_GloFung-its1_531_2020","GF04007423S","PacBio","ITS_both"
"680","NEF_GloFung-its1_532_2020","GF04007422S","PacBio","ITS_both"
"681","NEF_GloFung-its1_533_2020","GF04007421S","PacBio","ITS_both"
"682","NEF_GloFung-its1_534_2020","GF04007420S","PacBio","ITS_both"
"683","NEF_GloFung-its1_535_2020","GF04007419S","PacBio","ITS_both"
"684","NEF_GloFung-its1_531_2020","GF04007418S","PacBio","ITS_both"
"685","NEF_GloFung-its1_536_2020","GF04007417S","PacBio","ITS_both"
"686","NEF_GloFung-its1_537_2020","GF04007416S","PacBio","ITS_both"
"687","NEF_GloFung-its1_538_2020","GF04007415S","PacBio","ITS_both"
"688","NEF_GloFung-its1_539_2020","GF04007414S","PacBio","ITS_both"
"689","NEF_GloFung-its1_540_2020","GF04007413S","PacBio","ITS_both"
"690","NEF_GloFung-its1_538_2020","GF04007412S","PacBio","ITS_both"
"691","NEF_GloFung-its1_541_2020","GF04007411S","PacBio","ITS_both"
"692","NEF_GloFung-its1_542_2020","GF04007410S","PacBio","ITS_both"
"693","NEF_GloFung-its1_543_2020","GF04007409S","PacBio","ITS_both"
"694","NEF_GloFung-its1_536_2020","GF04007408S","PacBio","ITS_both"
"695","NEF_GloFung-its1_536_2020","GF04007407S","PacBio","ITS_both"
"696","NEF_GloFung-its1_533_2020","GF04007406S","PacBio","ITS_both"
"697","NEF_GloFung-its1_544_2020","GF04007405S","PacBio","ITS_both"
"698","NEF_GloFung-its1_545_2020","GF04007404S","PacBio","ITS_both"
"699","NEF_GloFung-its1_546_2020","GF04007403S","PacBio","ITS_both"
"700","NEF_GloFung-its1_547_2020","GF04007402S","PacBio","ITS_both"
"701","NEF_GloFung-its1_546_2020","GF04007401S","PacBio","ITS_both"
"702","NEF_GloFung-its1_534_2020","GF04007400S","PacBio","ITS_both"
"703","NEF_GloFung-its1_532_2020","GF04007399S","PacBio","ITS_both"
"704","NEF_GloFung-its1_548_2020","GF04007398S","PacBio","ITS_both"
"705","NEF_GloFung-its1_549_2020","GF04007397S","PacBio","ITS_both"
"706","NEF_GloFung-its1_528_2020","GF04007396S","PacBio","ITS_both"
"707","NEF_GloFung-its1_550_2020","GF04007395S","PacBio","ITS_both"
"708","NEF_GloFung-its1_547_2020","GF04007394S","PacBio","ITS_both"
"709","NEF_GloFung-its1_543_2020","GF04007393S","PacBio","ITS_both"
"710","NEF_GloFung-its1_536_2020","GF04007392S","PacBio","ITS_both"
"711","NEF_GloFung-its1_455_2020","GF04007391S","PacBio","ITS_both"
