PermanentID,Longitude,Latitude,continent,country
GF01016994S,-66.971133,18.135879,North America,Puerto Rico
GF01016993S,-66.878436,17.97467,North America,Puerto Rico
GF01016992S,-65.792442,18.293129,North America,Puerto Rico
GF01016991S,-65.785082,18.294128,North America,Puerto Rico
GF01016990S,-65.782132,18.290552,North America,Puerto Rico
GF01016989S,-65.828255,18.310345,North America,Puerto Rico
GF01016988S,-66.988986,18.14844,North America,Puerto Rico
GF01016987S,-67.056878,18.513611,North America,Puerto Rico
GF01016986S,-67.040742,18.51239,North America,Puerto Rico
GF01016985S,-66.966498,18.420966,North America,Puerto Rico
GF01016984S,-67.071898,18.512065,North America,Puerto Rico
GF01016983S,-67.010787,18.161489,North America,Puerto Rico
GF01016982S,-67.126791,17.951948,North America,Puerto Rico
GF01016981S,-66.966284,18.411682,North America,Puerto Rico
GF01016980S,-66.967743,18.404516,North America,Puerto Rico
GF01016928S,-95.15,31.11,North America,USA
GF01016913S,-95.15,31.11,North America,USA
GF01016910S,-95.15,31.11,North America,USA
GF01016908S,-95.15,31.11,North America,USA
GF01016898S,-95.15,31.11,North America,USA
GF01016887S,-95.15,31.11,North America,USA
GF01016866S,-95.15,31.11,North America,USA
GF01016860S,-95.15,31.11,North America,USA
GF01016840S,-95.15,31.11,North America,USA
GF01016797S,-95.15,31.11,North America,USA
GF01016790S,-95.15,31.11,North America,USA
GF01016784S,-95.15,31.11,North America,USA
GF01016781S,-95.15,31.11,North America,USA
GF01016754S,-95.15,31.11,North America,USA
GF01016746S,-95.15,31.11,North America,USA
GF01016743S,-95.15,31.11,North America,USA
GF01016742S,-95.15,31.11,North America,USA
GF01016735S,-95.15,31.11,North America,USA
GF01016734S,-95.15,31.11,North America,USA
GF01016733S,-95.15,31.11,North America,USA
GF01016732S,-95.15,31.11,North America,USA
GF01016731S,-95.15,31.11,North America,USA
GF01016730S,-95.15,31.11,North America,USA
GF01016729S,-95.15,31.11,North America,USA
GF01016728S,-95.15,31.11,North America,USA
GF01016727S,-95.15,31.11,North America,USA
GF01016725S,-95.15,31.11,North America,USA
GF01016724S,-95.15,31.11,North America,USA
GF01016723S,-95.15,31.11,North America,USA
GF01016722S,-95.15,31.11,North America,USA
GF01016720S,-95.15,31.11,North America,USA
GF01016717S,-95.15,31.11,North America,USA
GF01016701S,-95.15,31.11,North America,USA
GF01016697S,-95.15,31.11,North America,USA
GF01016688S,-95.15,31.11,North America,USA
GF01016687S,-95.15,31.11,North America,USA
GF01016685S,-95.15,31.11,North America,USA
GF01016664S,-95.15,31.11,North America,USA
GF01016661S,-95.15,31.11,North America,USA
GF01016658S,-95.15,31.11,North America,USA
GF01016657S,-95.15,31.11,North America,USA
GF01016656S,-95.15,31.11,North America,USA
GF01016633S,-95.15,31.11,North America,USA
GF01016618S,-95.15,31.11,North America,USA
GF01016608S,-95.15,31.11,North America,USA
GF01016606S,-95.15,31.11,North America,USA
GF01016596S,-95.15,31.11,North America,USA
GF01016578S,-95.15,31.11,North America,USA
GF01016576S,-95.15,31.11,North America,USA
GF01016567S,-95.15,31.11,North America,USA
GF01016554S,-95.15,31.11,North America,USA
GF01016548S,-95.15,31.11,North America,USA
GF01016544S,-95.15,31.11,North America,USA
GF01016537S,-95.15,31.11,North America,USA
GF01016529S,-95.15,31.11,North America,USA
GF01016524S,-95.15,31.11,North America,USA
GF01016517S,-95.15,31.11,North America,USA
GF01016512S,-95.15,31.11,North America,USA
GF01016511S,-95.15,31.11,North America,USA
GF01016506S,-95.15,31.11,North America,USA
GF01016503S,-95.15,31.11,North America,USA
GF01016498S,-95.15,31.11,North America,USA
GF01016494S,-95.15,31.11,North America,USA
GF01016492S,-95.15,31.11,North America,USA
GF01016490S,-95.15,31.11,North America,USA
GF01016489S,-95.15,31.11,North America,USA
GF01016480S,-95.15,31.11,North America,USA
GF01016471S,-95.15,31.11,North America,USA
GF01016468S,-95.15,31.11,North America,USA
GF01016426S,-95.15,31.11,North America,USA
GF01016425S,-95.15,31.11,North America,USA
GF01016421S,-95.15,31.11,North America,USA
GF01016412S,-95.15,31.11,North America,USA
GF01016410S,-95.15,31.11,North America,USA
GF01016408S,-95.15,31.11,North America,USA
GF01016406S,-95.15,31.11,North America,USA
GF01016402S,-95.15,31.11,North America,USA
GF01016400S,-95.15,31.11,North America,USA
GF01016399S,-95.15,31.11,North America,USA
GF01016394S,-95.15,31.11,North America,USA
GF01016393S,-95.15,31.11,North America,USA
GF01016392S,-95.15,31.11,North America,USA
GF01016391S,-95.15,31.11,North America,USA
GF01016390S,-95.15,31.11,North America,USA
GF01016389S,-95.15,31.11,North America,USA
GF01016380S,-95.15,31.11,North America,USA
GF01016377S,-95.15,31.11,North America,USA
GF01016371S,-95.15,31.11,North America,USA
GF01016369S,-95.15,31.11,North America,USA
GF01016367S,-95.15,31.11,North America,USA
GF01016346S,-95.15,31.11,North America,USA
GF01016345S,-95.15,31.11,North America,USA
GF01016344S,-95.15,31.11,North America,USA
GF01016343S,-95.15,31.11,North America,USA
GF01016342S,-95.15,31.11,North America,USA
GF01016341S,-95.15,31.11,North America,USA
GF01016340S,-95.15,31.11,North America,USA
GF01016339S,-95.15,31.11,North America,USA
GF01016337S,-95.15,31.11,North America,USA
GF01016336S,-95.15,31.11,North America,USA
GF01016335S,-95.15,31.11,North America,USA
GF01016334S,-95.15,31.11,North America,USA
GF01016333S,-95.15,31.11,North America,USA
GF01016332S,-95.15,31.11,North America,USA
GF01016331S,-95.15,31.11,North America,USA
GF01016330S,-95.15,31.11,North America,USA
GF01016316S,-95.15,31.11,North America,USA
GF01016299S,-95.15,31.11,North America,USA
GF01016288S,-95.15,31.11,North America,USA
GF01016287S,-95.15,31.11,North America,USA
GF01016283S,-95.15,31.11,North America,USA
GF01014841S,-87.19355,21.21018,North America,Mexico
GF01014840S,-69.91,-4.133,South America,Colombia
GF01014831S,-71.47167,-42.78133,South America,Argentina
GF01014813S,-67.44773,-54.47952,South America,Argentina
GF01014810S,-72.231,-0.3738,South America,Colombia
GF01014808S,-72.08,-0.395,South America,Colombia
GF01014807S,-71.7265,-44.83255,South America,Argentina
GF01014796S,-60.08825,5.435667,South America,Guyana
GF01014792S,-71.2801,-41.2506,South America,Argentina
GF01014789S,-71.4436,-40.1179,South America,Argentina
GF01014788S,-72.046,-0.3919,South America,Colombia
GF01014787S,-71.6797,-40.1269,South America,Argentina
GF01014786S,-82.2394,8.34,North America,Panama
GF01014779S,-72.236,-0.3806,South America,Colombia
GF01014774S,-65.81974,18.32096,North America,Puerto Rico
GF01014771S,-72.046,-0.392,South America,Colombia
GF01014765S,-71.4692,-40.1411,South America,Argentina
GF01014764S,-59.915861,5.279528,South America,Guyana
GF01014751S,-71.7811,-41.2311,South America,Argentina
GF01014746S,-82.24106,8.75703,North America,Panama
GF01014745S,-59.925056,5.305306,South America,Guyana
GF01014732S,-75.4917,6.33,South America,Colombia
GF01014731S,-75.4717,6.17,South America,Colombia
GF01014730S,-75.4667,6.705,South America,Colombia
GF01014727S,-71.6608,-40.13,South America,Argentina
GF01014722S,-75.167,4.867,South America,Colombia
GF01014714S,-59.924806,5.305722,South America,Guyana
GF01014706S,-69.883,-4,South America,Colombia
GF01014703S,-67.44128,-54.48728,South America,Argentina
GF01014696S,-81.3375,26.940139,North America,USA
GF01014695S,-82.44186,29.73517,North America,USA
GF01014680S,-71.36,-0.55,South America,Colombia
GF01014676S,-97.30001,19.1697,North America,Mexico
GF01014665S,-69.8947,-3.9997,South America,Colombia
GF01014664S,-71.3718,-41.146,South America,Argentina
GF01014641S,-71.5514,-41.0832,South America,Argentina
GF01014640S,-72.059,-0.3466,South America,Colombia
GF01014636S,-69.8964,-4.0083,South America,Colombia
GF01014627S,-72.2324,-0.3837,South America,Colombia
GF01014621S,-67.44908,-54.48108,South America,Argentina
GF01014619S,-69.8975,-4.0086,South America,Colombia
GF01014604S,-71.5818,-41.3476,South America,Argentina
GF01014603S,-59.910361,5.296917,South America,Guyana
GF01014602S,-75.133,4.867,South America,Colombia
GF01014596S,-60.084167,5.433972,South America,Guyana
GF01014588S,-82.2177,8.7611,North America,Panama
GF01014587S,-69.8984,-4.0086,South America,Colombia
GF01014585S,-65.8167,18.3167,North America,Puerto Rico
GF01014582S,-71.611,-41.4315,South America,Argentina
GF01014581S,-67.51814,-54.46653,South America,Argentina
GF01014577S,-72.2417,-0.3629,South America,Colombia
GF01014575S,-82.4336,8.68,North America,Panama
GF01014572S,-71.65906,-40.132,South America,Argentina
GF01014569S,-69.53,-3.598,South America,Colombia
GF01014568S,-82.26828,8.74,North America,Panama
GF01014558S,-69.8983,-4.0175,South America,Colombia
GF01014557S,-72.54,-4.028,South America,Colombia
GF01014556S,-65.73021,18.32482,North America,Puerto Rico
GF01014554S,-82.21786,29.74983,North America,USA
GF01014552S,-73.096796,-44.07439,South America,Chile
GF01014547S,-71.4595,-40.1306,South America,Argentina
GF01014545S,-75.25,4.867,South America,Colombia
GF01014541S,-102.60055,22.1989,North America,Mexico
GF01014539S,-71.464,-42.779,South America,Argentina
GF01014528S,-69.8972,-4.0125,South America,Colombia
GF01014522S,-60.079306,5.439917,South America,Guyana
GF01014516S,-69.54,-4.025,South America,Colombia
GF01014506S,-71.8228,-41.1976,South America,Argentina
GF01014497S,-67.52086,-54.46289,South America,Argentina
GF01014489S,-71.72761,-44.83401,South America,Argentina
GF01014488S,-71.6671,-40.1329,South America,Argentina
GF01014485S,-96.635,17.1666,North America,Mexico
GF01014458S,-82.47547,29.71003,North America,USA
GF01014454S,-82.47547,29.71003,North America,USA
GF01014412S,-82.47547,29.71003,North America,USA
GF01014402S,-82.47547,29.71003,North America,USA
GF01014400S,-82.47547,29.71003,North America,USA
GF01014394S,-82.47547,29.71003,North America,USA
GF01014359S,-82.47547,29.71003,North America,USA
GF01014340S,-82.47547,29.71003,North America,USA
GF01014307S,-82.47547,29.71003,North America,USA
GF01014290S,-82.47547,29.71003,North America,USA
GF01014276S,-82.47547,29.71003,North America,USA
GF01014269S,-82.47547,29.71003,North America,USA
GF01014245S,-82.23083,29.73961,North America,USA
GF01014228S,-82.47547,29.71003,North America,USA
GF01014222S,-82.47547,29.71003,North America,USA
GF01014216S,-82.23083,29.73961,North America,USA
GF01014215S,-82.23083,29.73961,North America,USA
GF01014214S,-82.23083,29.73961,North America,USA
GF01014213S,-82.23083,29.73961,North America,USA
GF01014212S,-82.23083,29.73961,North America,USA
GF01014206S,-82.47547,29.71003,North America,USA
GF01014174S,-82.23083,29.73961,North America,USA
GF01014164S,-82.47547,29.71003,North America,USA
GF01014110S,-82.23083,29.73961,North America,USA
GF01014101S,-82.47547,29.71003,North America,USA
GF01014078S,-82.47547,29.71003,North America,USA
GF01014061S,-82.47547,29.71003,North America,USA
GF01014055S,-82.47547,29.71003,North America,USA
GF01014053S,-82.47547,29.71003,North America,USA
GF01014041S,-82.47547,29.71003,North America,USA
GF01014028S,-82.47547,29.71003,North America,USA
GF01014019S,-82.47547,29.71003,North America,USA
GF01013962S,-82.23083,29.73961,North America,USA
GF01013961S,-82.23083,29.73961,North America,USA
GF01013955S,-82.47547,29.71003,North America,USA
GF01013946S,-82.47547,29.71003,North America,USA
GF01013945S,-82.23083,29.73961,North America,USA
GF01013944S,-82.23083,29.73961,North America,USA
GF01013916S,-82.23083,29.73961,North America,USA
GF01013915S,-82.23083,29.73961,North America,USA
GF01013914S,-82.23083,29.73961,North America,USA
GF01013913S,-82.23083,29.73961,North America,USA
GF01013912S,-82.23083,29.73961,North America,USA
GF01013911S,-82.23083,29.73961,North America,USA
GF01013910S,-82.23083,29.73961,North America,USA
GF01013909S,-82.23083,29.73961,North America,USA
GF01013908S,-82.23083,29.73961,North America,USA
GF01013907S,-82.23083,29.73961,North America,USA
GF01013906S,-82.23083,29.73961,North America,USA
GF01013905S,-82.23083,29.73961,North America,USA
GF01013904S,-82.23083,29.73961,North America,USA
GF01013586S,-59.765625,5.266007883,South America,Guyana
GF01013577S,-59.765625,5.266007883,South America,Guyana
GF01013573S,-59.765625,5.266007883,South America,Guyana
GF01013566S,-59.765625,5.266007883,South America,Guyana
GF01013564S,-59.765625,5.266007883,South America,Guyana
GF01013561S,-59.765625,5.266007883,South America,Guyana
GF01013552S,-59.765625,5.266007883,South America,Guyana
GF01013551S,-59.765625,5.266007883,South America,Guyana
GF01013547S,-59.765625,5.266007883,South America,Guyana
GF01013545S,-59.765625,5.266007883,South America,Guyana
GF01013544S,-59.765625,5.266007883,South America,Guyana
GF01013543S,-59.765625,5.266007883,South America,Guyana
GF01013541S,-59.765625,5.266007883,South America,Guyana
GF01013537S,-59.765625,5.266007883,South America,Guyana
GF01013534S,-59.765625,5.266007883,South America,Guyana
GF01013531S,-59.765625,5.266007883,South America,Guyana
GF01013527S,-59.765625,5.266007883,South America,Guyana
GF01013523S,-59.765625,5.266007883,South America,Guyana
GF01013521S,-59.765625,5.266007883,South America,Guyana
GF01013519S,-59.765625,5.266007883,South America,Guyana
GF01013514S,-59.765625,5.266007883,South America,Guyana
GF01013513S,-59.765625,5.266007883,South America,Guyana
GF01013512S,-59.765625,5.266007883,South America,Guyana
GF01013511S,-59.765625,5.266007883,South America,Guyana
GF01013508S,-59.765625,5.266007883,South America,Guyana
GF01012501S,-84,30.75,North America,USA
GF01012500S,-84,30.75,North America,USA
GF01012499S,-84,30.75,North America,USA
GF01012498S,-84,30.75,North America,USA
GF01012497S,-84,30.75,North America,USA
GF01012496S,-84,30.75,North America,USA
GF01012495S,-84,30.75,North America,USA
GF01012494S,-84,30.75,North America,USA
GF01012493S,-84,30.75,North America,USA
GF01012492S,-84,30.75,North America,USA
GF01012491S,-84,30.75,North America,USA
GF01012490S,-84,30.75,North America,USA
GF01012489S,-84,30.75,North America,USA
GF01012488S,-84,30.75,North America,USA
GF01012487S,-84,30.75,North America,USA
GF01012486S,-84,30.75,North America,USA
GF01012485S,-84,30.75,North America,USA
GF01012484S,-84,30.75,North America,USA
GF01012483S,-84,30.75,North America,USA
GF01012482S,-84,30.75,North America,USA
GF01012481S,-84,30.75,North America,USA
GF01012480S,-84,30.75,North America,USA
GF01012479S,-84,30.75,North America,USA
GF01012478S,-84,30.75,North America,USA
GF01012477S,-84,30.75,North America,USA
GF01012476S,-84,30.75,North America,USA
GF01012475S,-84,30.75,North America,USA
GF01012474S,-84,30.75,North America,USA
GF01012473S,-84,30.75,North America,USA
GF01012472S,-84,30.75,North America,USA
GF01012471S,-84,30.75,North America,USA
GF01012470S,-84,30.75,North America,USA
GF01012469S,-84,30.75,North America,USA
GF01012468S,-84,30.75,North America,USA
GF01012467S,-84,30.75,North America,USA
GF01012466S,-84,30.75,North America,USA
GF01012465S,-84,30.75,North America,USA
GF01012464S,-84,30.75,North America,USA
GF01012463S,-84,30.75,North America,USA
GF01012462S,-84,30.75,North America,USA
GF01012461S,-84,30.75,North America,USA
GF01012460S,-84,30.75,North America,USA
GF01012459S,-84,30.75,North America,USA
GF01012458S,-84,30.75,North America,USA
GF01012457S,-84,30.75,North America,USA
GF01012456S,-84,30.75,North America,USA
GF01012455S,-84,30.75,North America,USA
GF01012454S,-84,30.75,North America,USA
GF01012453S,-84,30.75,North America,USA
GF01012452S,-84,30.75,North America,USA
GF01012451S,-84,30.75,North America,USA
GF01012450S,-84,30.75,North America,USA
GF01012449S,-84,30.75,North America,USA
GF01012448S,-84,30.75,North America,USA
GF01012447S,-84,30.75,North America,USA
GF01012446S,-84,30.75,North America,USA
GF01012445S,-84,30.75,North America,USA
GF01012444S,-84,30.75,North America,USA
GF01012443S,-84,30.75,North America,USA
GF01012442S,-84,30.75,North America,USA
GF01012441S,-84,30.75,North America,USA
GF01012440S,-84,30.75,North America,USA
GF01012439S,-84,30.75,North America,USA
GF01012438S,-84,30.75,North America,USA
GF01012437S,-84,30.75,North America,USA
GF01012436S,-84,30.75,North America,USA
GF01012435S,-84,30.75,North America,USA
GF01012434S,-84,30.75,North America,USA
GF01012433S,-84,30.75,North America,USA
GF01012432S,-84,30.75,North America,USA
GF01012431S,-84,30.75,North America,USA
GF01012430S,-84,30.75,North America,USA
GF01012429S,-84,30.75,North America,USA
GF01012428S,-84,30.75,North America,USA
GF01012427S,-84,30.75,North America,USA
GF01012426S,-84,30.75,North America,USA
GF01012425S,-84,30.75,North America,USA
GF01012424S,-84,30.75,North America,USA
GF01012423S,-84,30.75,North America,USA
GF01012422S,-84,30.75,North America,USA
GF01012421S,-84,30.75,North America,USA
GF01012420S,-84,30.75,North America,USA
GF01012419S,-84,30.75,North America,USA
GF01012418S,-84,30.75,North America,USA
GF01012417S,-84,30.75,North America,USA
GF01012416S,-84,30.75,North America,USA
GF01012415S,-84,30.75,North America,USA
GF01012414S,-84,30.75,North America,USA
GF01012413S,-84,30.75,North America,USA
GF01012412S,-84,30.75,North America,USA
GF01012411S,-84,30.75,North America,USA
GF01012410S,-84,30.75,North America,USA
GF01012409S,-84,30.75,North America,USA
GF01012408S,-84,30.75,North America,USA
GF01012407S,-84,30.75,North America,USA
GF01012406S,-84,30.75,North America,USA
GF01012405S,-84,30.75,North America,USA
GF01012404S,-84,30.75,North America,USA
GF01012403S,-84,30.75,North America,USA
GF01012402S,-84,30.75,North America,USA
GF01012401S,-84,30.75,North America,USA
GF01012400S,-84,30.75,North America,USA
GF01012399S,-84,30.75,North America,USA
GF01012398S,-84,30.75,North America,USA
GF01012397S,-84,30.75,North America,USA
GF01012396S,-84,30.75,North America,USA
GF01012395S,-84,30.75,North America,USA
GF01012394S,-84,30.75,North America,USA
GF01012393S,-84,30.75,North America,USA
GF01012392S,-84,30.75,North America,USA
GF01012391S,-84,30.75,North America,USA
GF01012390S,-84,30.75,North America,USA
GF01012389S,-84,30.75,North America,USA
GF01012388S,-84,30.75,North America,USA
GF01012387S,-84,30.75,North America,USA
GF01012386S,-84,30.75,North America,USA
GF01012385S,-84,30.75,North America,USA
GF01012384S,-84,30.75,North America,USA
GF01012383S,-84,30.75,North America,USA
GF01012382S,-84,30.75,North America,USA
GF01012381S,-84,30.75,North America,USA
GF01009647S,-73.6299,-4.8997,South America,Peru
GF01009646S,-73.4707,-4.1291,South America,Peru
GF01009644S,-73.4707,-4.1291,South America,Peru
GF01009643S,-73.5979,-3.833,South America,Peru
GF01009642S,-73.6479,-4.8793,South America,Peru
GF01009640S,-73.6299,-4.8997,South America,Peru
GF01009639S,-73.4707,-4.1291,South America,Peru
GF01009638S,-73.5603,-3.8918,South America,Peru
GF01009636S,-73.4707,-4.1291,South America,Peru
GF01009635S,-73.4707,-4.1291,South America,Peru
GF01009634S,-73.5603,-3.8918,South America,Peru
GF01009633S,-73.4707,-4.1291,South America,Peru
GF01009632S,-73.427,-3.9758,South America,Peru
GF01009631S,-73.6479,-4.8793,South America,Peru
GF01009630S,-73.5603,-3.8918,South America,Peru
GF01009629S,-73.5979,-3.833,South America,Peru
GF01009628S,-73.6299,-4.8997,South America,Peru
GF01009627S,-73.4707,-4.1291,South America,Peru
GF01009626S,-73.427,-3.9758,South America,Peru
GF01009625S,-73.6299,-4.8997,South America,Peru
GF01009624S,-73.6479,-4.8793,South America,Peru
GF01009623S,-73.7221,-4.9336,South America,Peru
GF01009622S,-73.5603,-3.8918,South America,Peru
GF01009621S,-73.6479,-4.8793,South America,Peru
GF01009620S,-73.7221,-4.9336,South America,Peru
GF01009619S,-73.6299,-4.8997,South America,Peru
GF01009618S,-73.427,-3.9758,South America,Peru
GF01009617S,-73.6299,-4.8997,South America,Peru
GF01009616S,-73.7221,-4.9336,South America,Peru
GF01009615S,-73.427,-3.9758,South America,Peru
GF01009614S,-73.427,-3.9758,South America,Peru
GF01009613S,-73.4707,-4.1291,South America,Peru
GF01009612S,-73.7221,-4.9336,South America,Peru
GF01009611S,-73.5603,-3.8918,South America,Peru
GF01009610S,-73.5979,-3.833,South America,Peru
GF01009609S,-73.5979,-3.833,South America,Peru
GF01009608S,-73.6479,-4.8793,South America,Peru
GF01009607S,-73.5603,-3.8918,South America,Peru
GF01009606S,-73.7221,-4.9336,South America,Peru
GF01009605S,-73.7221,-4.9336,South America,Peru
GF01009604S,-73.5979,-3.833,South America,Peru
GF01009603S,-73.427,-3.9758,South America,Peru
GF01009602S,-73.6479,-4.8793,South America,Peru
GF01009601S,-73.6299,-4.8997,South America,Peru
GF01009600S,-73.4707,-4.1291,South America,Peru
GF01009599S,-73.6299,-4.8997,South America,Peru
GF01009598S,-73.427,-3.9758,South America,Peru
GF01009597S,-73.427,-3.9758,South America,Peru
GF01009596S,-73.5979,-3.833,South America,Peru
GF01009595S,-73.7221,-4.9336,South America,Peru
GF01009594S,-73.427,-3.9758,South America,Peru
GF01009593S,-73.427,-3.9758,South America,Peru
GF01009592S,-73.6479,-4.8793,South America,Peru
GF01009591S,-73.6299,-4.8997,South America,Peru
GF01009590S,-73.5603,-3.8918,South America,Peru
GF01009589S,-73.6299,-4.8997,South America,Peru
GF01008023S,-72.95,-40.79,South America,Chile
GF01008022S,-72.95,-40.79,South America,Chile
GF01008021S,-72.95,-40.79,South America,Chile
GF01008020S,-72.95,-40.79,South America,Chile
GF01008019S,-72.95,-40.79,South America,Chile
GF01008018S,-72.95,-40.79,South America,Chile
GF01008017S,-72.95,-40.79,South America,Chile
GF01008016S,-72.95,-40.79,South America,Chile
GF01008015S,-72.95,-40.79,South America,Chile
GF01008014S,-72.95,-40.79,South America,Chile
GF01008013S,-72.95,-40.79,South America,Chile
GF01008012S,-72.95,-40.79,South America,Chile
GF01008011S,-72.95,-40.79,South America,Chile
GF01008010S,-72.95,-40.79,South America,Chile
GF01008009S,-72.95,-40.79,South America,Chile
GF01008008S,-72.95,-40.79,South America,Chile
GF01008007S,-72.95,-40.79,South America,Chile
GF01008006S,-72.95,-40.79,South America,Chile
GF01006197S,-53.04910278,5.302186111,South America,French Guiana
GF01006196S,-53.49694444,5.543888889,South America,French Guiana
GF01006195S,-53.04910278,5.302186111,South America,French Guiana
GF01006194S,-53.58083333,5.473611111,South America,French Guiana
GF01006193S,-52.91793333,5.28,South America,French Guiana
GF01006192S,-52.68472222,5.066388889,South America,French Guiana
GF01006191S,-53.57722222,5.471666667,South America,French Guiana
GF01006190S,-53.04910278,5.302186111,South America,French Guiana
GF01006189S,-53.58083333,5.473611111,South America,French Guiana
GF01006188S,-39.96666667,-14.21777778,South America,Brazil
GF01006187S,-52.14958333,4.195166667,South America,French Guiana
GF01006186S,-53.04910278,5.302186111,South America,French Guiana
GF01006185S,-53.04910278,5.135519444,South America,French Guiana
GF01006184S,-39.96666667,-14.21777778,South America,Brazil
GF01006183S,-39.06805556,-14.46805556,South America,Brazil
GF01006182S,-53.04910278,5.302186111,South America,French Guiana
GF01006181S,-53.6,5.3,South America,French Guiana
GF01006180S,-53.58083333,5.473611111,South America,French Guiana
GF01006179S,-53.58083333,5.473611111,South America,French Guiana
GF01006178S,-52.68472222,5.066388889,South America,French Guiana
GF01006177S,-52.91793333,5.28,South America,French Guiana
GF01006176S,-52.68472222,5.066388889,South America,French Guiana
GF01006175S,-39.70694444,-13.56805556,South America,Brazil
GF01006174S,-53.49694444,5.543888889,South America,French Guiana
GF01006173S,-39.06805556,-15.24805556,South America,Brazil
GF01006172S,-52.68472222,5.066388889,South America,French Guiana
GF01006171S,-52.14958333,4.195166667,South America,French Guiana
GF01006170S,-39.06805556,-14.46805556,South America,Brazil
GF01006169S,-52.68472222,5.066388889,South America,French Guiana
GF01006168S,-52.91793333,5.28,South America,French Guiana
GF01006167S,-53.56583333,5.533333333,South America,French Guiana
GF01006166S,-53.04910278,5.302186111,South America,French Guiana
GF01006165S,-52.91793333,5.28,South America,French Guiana
GF01006164S,-52.91793333,5.28,South America,French Guiana
GF01006163S,-53.56583333,5.533333333,South America,French Guiana
GF01006162S,-39.06805556,-15.24805556,South America,Brazil
GF01006161S,-52.68472222,5.066388889,South America,French Guiana
GF01006160S,-41.04861111,-12.99888889,South America,Brazil
GF01006159S,-53.57722222,5.471666667,South America,French Guiana
GF01006158S,-52.68472222,5.066388889,South America,French Guiana
GF01006157S,-52.68472222,5.066388889,South America,French Guiana
GF01006156S,-52.14958333,4.195166667,South America,French Guiana
GF01006155S,-53.57722222,5.471666667,South America,French Guiana
GF01006154S,-53.57722222,5.471666667,South America,French Guiana
GF01006153S,-53.57722222,5.471666667,South America,French Guiana
GF01006152S,-53.57722222,5.471666667,South America,French Guiana
GF01006151S,-53.57722222,5.471666667,South America,French Guiana
GF01006150S,-53.57722222,5.471666667,South America,French Guiana
GF01006149S,-53.58083333,5.473611111,South America,French Guiana
GF01006148S,-53.57722222,5.471666667,South America,French Guiana
GF01006147S,-53.58083333,5.473611111,South America,French Guiana
GF01006146S,-52.14958333,4.195166667,South America,French Guiana
GF01006145S,-52.14958333,4.195166667,South America,French Guiana
GF01006144S,-52.14958333,4.195166667,South America,French Guiana
GF01006143S,-39.70694444,-13.56805556,South America,Brazil
GF01006142S,-53.57722222,5.471666667,South America,French Guiana
GF01006141S,-39.69555556,-13.58,South America,Brazil
GF01006140S,-39.69555556,-13.58,South America,Brazil
GF01006139S,-53.04910278,5.302186111,South America,French Guiana
GF01006138S,-53.93527778,5.745861111,South America,French Guiana
GF01006137S,-39.06805556,-15.24805556,South America,Brazil
GF01006136S,-52.14958333,4.195166667,South America,French Guiana
GF01006135S,-52.14958333,4.195166667,South America,French Guiana
GF01006134S,-39.06805556,-15.24805556,South America,Brazil
GF01006133S,-39.10805556,-14.46805556,South America,Brazil
GF01006132S,-53.58083333,5.473611111,South America,French Guiana
GF01006131S,-39.06805556,-14.46805556,South America,Brazil
GF01006130S,-52.14958333,4.195166667,South America,French Guiana
GF01006129S,-52.14958333,4.195166667,South America,French Guiana
GF01006128S,-39.10805556,-14.46805556,South America,Brazil
GF01006127S,-39.70694444,-13.56805556,South America,Brazil
GF01006126S,-39.06805556,-15.24805556,South America,Brazil
GF01006125S,-39.06805556,-14.46805556,South America,Brazil
GF01006124S,-39.10805556,-14.46805556,South America,Brazil
GF01006123S,-52.14958333,4.195166667,South America,French Guiana
GF01006122S,-39.06805556,-14.46805556,South America,Brazil
GF01006121S,-39.10805556,-14.46805556,South America,Brazil
GF01006120S,-53.6,5.3,South America,French Guiana
GF01006119S,-52.68472222,5.066388889,South America,French Guiana
GF01006118S,-53.57722222,5.471666667,South America,French Guiana
GF01006117S,-53.04910278,5.302186111,South America,French Guiana
GF01006116S,-39.10805556,-14.46805556,South America,Brazil
GF01006115S,-39.69555556,-13.58,South America,Brazil
GF01006114S,-52.14958333,4.195166667,South America,French Guiana
GF01006113S,-53.56583333,5.533333333,South America,French Guiana
GF01006112S,-39.70694444,-13.56805556,South America,Brazil
GF01006111S,-39.96666667,-14.21777778,South America,Brazil
GF01006110S,-53.04910278,5.302186111,South America,French Guiana
GF01006109S,-39.69555556,-13.58,South America,Brazil
GF01006108S,-39.10805556,-14.46805556,South America,Brazil
GF01006107S,-53.57722222,5.471666667,South America,French Guiana
GF01006106S,-53.58083333,5.473611111,South America,French Guiana
GF01006105S,-53.58083333,5.473611111,South America,French Guiana
GF01006104S,-53.04910278,5.135519444,South America,French Guiana
GF01006103S,-53.57722222,5.471666667,South America,French Guiana
GF01006102S,-53.57722222,5.471666667,South America,French Guiana
GF01006101S,-53.57722222,5.471666667,South America,French Guiana
GF01006100S,-39.10805556,-14.46805556,South America,Brazil
GF01006099S,-52.14958333,4.195166667,South America,French Guiana
GF01006098S,-39.10805556,-14.46805556,South America,Brazil
GF01006097S,-53.58083333,5.473611111,South America,French Guiana
GF01006096S,-52.68472222,5.066388889,South America,French Guiana
GF01006095S,-53.57722222,5.471666667,South America,French Guiana
GF01006094S,-39.06805556,-15.24805556,South America,Brazil
GF01006093S,-39.70694444,-13.56805556,South America,Brazil
