PermanentID,Latitude,Longitude,continent,country,paper_id
GF04004594S,4.21021725,-52.1233245,South America,French Guiana,Leroy_2021_IG
GF04004593S,4.196758,-52.151264,South America,French Guiana,Leroy_2021_IG
GF04004592S,4.197146,-52.151825,South America,French Guiana,Leroy_2021_IG
GF04004591S,5.068006,-53.054793,South America,French Guiana,Leroy_2021_IG
GF04004590S,4.196657,-52.152232,South America,French Guiana,Leroy_2021_IG
GF04004589S,5.04114,-53.100134,South America,French Guiana,Leroy_2021_IG
GF04004588S,5.067822,-53.054922,South America,French Guiana,Leroy_2021_IG
GF04004587S,4.197224,-52.151542,South America,French Guiana,Leroy_2021_IG
GF04004586S,4.196931,-52.151978,South America,French Guiana,Leroy_2021_IG
GF04004585S,5.068781,-53.056027,South America,French Guiana,Leroy_2021_IG
GF04004584S,3.96630099,-51.89163601,South America,French Guiana,Leroy_2021_IG
GF04004583S,4.196059,-52.148993,South America,French Guiana,Leroy_2021_IG
GF04004582S,5.04087,-53.100118,South America,French Guiana,Leroy_2021_IG
GF04004581S,4.095975989,-52.68348704,South America,French Guiana,Leroy_2021_IG
GF04004580S,5.065176,-52.996641,South America,French Guiana,Leroy_2021_IG
GF04004579S,5.068997,-53.05673,South America,French Guiana,Leroy_2021_IG
GF04004578S,4.196967,-52.151966,South America,French Guiana,Leroy_2021_IG
GF04004577S,4.095999962,-52.68384998,South America,French Guiana,Leroy_2021_IG
GF04004576S,4.197243,-52.148993,South America,French Guiana,Leroy_2021_IG
GF04004575S,3.966438982,-51.89167396,South America,French Guiana,Leroy_2021_IG
GF04004574S,4.1971,-52.151813,South America,French Guiana,Leroy_2021_IG
GF04004573S,5.073928,-52.973993,South America,French Guiana,Leroy_2021_IG
GF04004572S,4.197042,-52.151854,South America,French Guiana,Leroy_2021_IG
GF04004571S,4.096066011,-52.68348201,South America,French Guiana,Leroy_2021_IG
GF04004570S,5.065342,-52.996714,South America,French Guiana,Leroy_2021_IG
GF04004569S,5.068128,-53.054761,South America,French Guiana,Leroy_2021_IG
GF04004568S,4.1943425,-52.1490545,South America,French Guiana,Leroy_2021_IG
GF04004567S,4.197044,-52.151391,South America,French Guiana,Leroy_2021_IG
GF04004566S,5.06516,-52.996986,South America,French Guiana,Leroy_2021_IG
GF04004565S,5.068912,-53.056401,South America,French Guiana,Leroy_2021_IG
GF04004564S,5.065207,-52.996956,South America,French Guiana,Leroy_2021_IG
GF04004563S,5.068996,-53.05646,South America,French Guiana,Leroy_2021_IG
GF04004562S,4.192065,-52.150066,South America,French Guiana,Leroy_2021_IG
GF04004561S,5.074054,-52.973854,South America,French Guiana,Leroy_2021_IG
GF04004560S,5.073987,-52.974069,South America,French Guiana,Leroy_2021_IG
GF04004559S,5.065277,-52.996716,South America,French Guiana,Leroy_2021_IG
GF04004558S,5.067975,-53.054795,South America,French Guiana,Leroy_2021_IG
GF04004557S,5.068842,-53.055762,South America,French Guiana,Leroy_2021_IG
GF04004556S,5.065294,-52.996777,South America,French Guiana,Leroy_2021_IG
GF04004555S,4.194358,-52.149045,South America,French Guiana,Leroy_2021_IG
GF04004554S,4.196926,-52.152224,South America,French Guiana,Leroy_2021_IG
GF04004553S,5.065294,-52.996777,South America,French Guiana,Leroy_2021_IG
GF04004552S,4.196503,-52.151028,South America,French Guiana,Leroy_2021_IG
GF04004551S,4.2054915,-52.136187,South America,French Guiana,Leroy_2021_IG
GF04004550S,4.197003,-52.151395,South America,French Guiana,Leroy_2021_IG
GF04004549S,4.194335667,-52.14905333,South America,French Guiana,Leroy_2021_IG
GF04004548S,4.196931,-52.151978,South America,French Guiana,Leroy_2021_IG
GF04004547S,5.065079,-52.996809,South America,French Guiana,Leroy_2021_IG
GF04004546S,4.197232,-52.151465,South America,French Guiana,Leroy_2021_IG
GF04004545S,5.040826,-53.100122,South America,French Guiana,Leroy_2021_IG
GF04004544S,4.19716,-52.151814,South America,French Guiana,Leroy_2021_IG
GF04004543S,3.966428982,-51.89167396,South America,French Guiana,Leroy_2021_IG
GF04004542S,5.06893,-53.056313,South America,French Guiana,Leroy_2021_IG
GF04004541S,3.96630999,-51.89163901,South America,French Guiana,Leroy_2021_IG
GF04004540S,4.197078,-52.1516,South America,French Guiana,Leroy_2021_IG
GF04004539S,4.095975989,-52.68348704,South America,French Guiana,Leroy_2021_IG
GF04004538S,4.196921,-52.152227,South America,French Guiana,Leroy_2021_IG
GF04004537S,5.065378,-52.996713,South America,French Guiana,Leroy_2021_IG
GF04004536S,4.196944,-52.128885,South America,French Guiana,Leroy_2021_IG
GF04004535S,4.19702,-52.151944,South America,French Guiana,Leroy_2021_IG
GF04004534S,4.1971,-52.151813,South America,French Guiana,Leroy_2021_IG
GF04004533S,3.966458982,-51.89169396,South America,French Guiana,Leroy_2021_IG
GF04004532S,4.096066011,-52.68348201,South America,French Guiana,Leroy_2021_IG
GF04004531S,4.197227,-52.151533,South America,French Guiana,Leroy_2021_IG
GF04004530S,4.096305985,-52.68348796,South America,French Guiana,Leroy_2021_IG
GF04004529S,5.068781,-53.056027,South America,French Guiana,Leroy_2021_IG
GF04004528S,5.073867,-52.974036,South America,French Guiana,Leroy_2021_IG
GF04004527S,4.196926,-52.152224,South America,French Guiana,Leroy_2021_IG
GF04004526S,5.065342,-52.996714,South America,French Guiana,Leroy_2021_IG
GF04004525S,4.197158,-52.151466,South America,French Guiana,Leroy_2021_IG
GF04004524S,5.065475,-52.996648,South America,French Guiana,Leroy_2021_IG
GF04004523S,4.195746,-52.148762,South America,French Guiana,Leroy_2021_IG
GF04004522S,5.065494,-52.996397,South America,French Guiana,Leroy_2021_IG
GF04004521S,5.065079,-52.996809,South America,French Guiana,Leroy_2021_IG
GF04004520S,5.065176,-52.996641,South America,French Guiana,Leroy_2021_IG
GF04004519S,5.07363,-52.973649,South America,French Guiana,Leroy_2021_IG
GF04004518S,4.196996,-52.152033,South America,French Guiana,Leroy_2021_IG
GF04004517S,5.068996,-53.05646,South America,French Guiana,Leroy_2021_IG
GF04004516S,4.196921,-52.152227,South America,French Guiana,Leroy_2021_IG
GF04004515S,4.197243,-52.151531,South America,French Guiana,Leroy_2021_IG
GF04004514S,5.068029,-53.054805,South America,French Guiana,Leroy_2021_IG
GF04004513S,5.065281,-52.996755,South America,French Guiana,Leroy_2021_IG
GF04004512S,5.068049,-53.05494,South America,French Guiana,Leroy_2021_IG
GF04004511S,4.19067,-52.146816,South America,French Guiana,Leroy_2021_IG
GF04004510S,4.197121,-52.151576,South America,French Guiana,Leroy_2021_IG
GF04004509S,4.194327,-52.149064,South America,French Guiana,Leroy_2021_IG
GF04004508S,5.067728,-53.054841,South America,French Guiana,Leroy_2021_IG
GF04004507S,4.197059,-52.15174,South America,French Guiana,Leroy_2021_IG
GF04004506S,4.208558667,-52.13127867,South America,French Guiana,Leroy_2021_IG
GF04004505S,4.190585,-52.146798,South America,French Guiana,Leroy_2021_IG
GF04004504S,4.214693,-52.121462,South America,French Guiana,Leroy_2021_IG
GF04004503S,4.096462978,-52.683264,South America,French Guiana,Leroy_2021_IG
GF04004502S,4.214539,-52.121489,South America,French Guiana,Leroy_2021_IG
GF04004501S,5.04085,-53.100117,South America,French Guiana,Leroy_2021_IG
GF04004500S,4.196444,-52.150885,South America,French Guiana,Leroy_2021_IG
GF04004499S,5.067776,-53.055021,South America,French Guiana,Leroy_2021_IG
GF04004498S,4.18836,-52.141249,South America,French Guiana,Leroy_2021_IG
GF04004497S,4.095984958,-52.68403396,South America,French Guiana,Leroy_2021_IG
GF04004496S,4.194331917,-52.14903908,South America,French Guiana,Leroy_2021_IG
GF04004495S,4.197044,-52.151391,South America,French Guiana,Leroy_2021_IG
GF04004494S,5.073917,-52.973842,South America,French Guiana,Leroy_2021_IG
GF04004493S,4.196752,-52.151315,South America,French Guiana,Leroy_2021_IG
GF04004492S,4.194358,-52.149045,South America,French Guiana,Leroy_2021_IG
GF04004491S,4.21005375,-52.12883125,South America,French Guiana,Leroy_2021_IG
GF04004490S,5.065288,-52.997022,South America,French Guiana,Leroy_2021_IG
GF04004489S,5.074006,-52.973865,South America,French Guiana,Leroy_2021_IG
GF04004488S,4.196969,-52.151946,South America,French Guiana,Leroy_2021_IG
GF04004487S,5.04071,-53.100117,South America,French Guiana,Leroy_2021_IG
GF04004486S,4.194366,-52.149043,South America,French Guiana,Leroy_2021_IG
GF04004485S,5.068863,-53.055815,South America,French Guiana,Leroy_2021_IG
GF04004484S,5.068913,-53.056478,South America,French Guiana,Leroy_2021_IG
GF04004483S,5.067728,-53.054841,South America,French Guiana,Leroy_2021_IG
GF04004482S,4.197003,-52.151395,South America,French Guiana,Leroy_2021_IG
GF04004481S,5.04086,-53.100123,South America,French Guiana,Leroy_2021_IG
GF04004480S,4.196667,-52.1522,South America,French Guiana,Leroy_2021_IG
GF04004479S,4.214693,-52.121462,South America,French Guiana,Leroy_2021_IG
GF04004478S,5.065484,-52.996517,South America,French Guiana,Leroy_2021_IG
GF04004477S,4.188505,-52.141119,South America,French Guiana,Leroy_2021_IG
GF04004476S,5.04086,-53.100114,South America,French Guiana,Leroy_2021_IG
GF04004475S,4.096268015,-52.68346298,South America,French Guiana,Leroy_2021_IG
GF04004474S,5.04078,-53.100116,South America,French Guiana,Leroy_2021_IG
GF04004473S,4.214693,-52.121462,South America,French Guiana,Leroy_2021_IG
GF04004472S,5.068997,-53.05673,South America,French Guiana,Leroy_2021_IG
GF04004471S,4.194322,-52.149051,South America,French Guiana,Leroy_2021_IG
GF04004470S,4.197094,-52.151566,South America,French Guiana,Leroy_2021_IG
GF04004469S,4.214539,-52.121489,South America,French Guiana,Leroy_2021_IG
GF04004468S,4.196853,-52.151328,South America,French Guiana,Leroy_2021_IG
GF04004467S,4.096462978,-52.683264,South America,French Guiana,Leroy_2021_IG
GF04004466S,3.966480028,-51.89174596,South America,French Guiana,Leroy_2021_IG
GF04004465S,5.068826,-53.056266,South America,French Guiana,Leroy_2021_IG
GF04004464S,5.068863,-53.055815,South America,French Guiana,Leroy_2021_IG
GF04004463S,4.196667,-52.1522,South America,French Guiana,Leroy_2021_IG
GF04004462S,5.073929,-52.973835,South America,French Guiana,Leroy_2021_IG
GF04004461S,4.19716,-52.151814,South America,French Guiana,Leroy_2021_IG
GF04004460S,5.065631,-52.996392,South America,French Guiana,Leroy_2021_IG
GF04004459S,4.196572,-52.152223,South America,French Guiana,Leroy_2021_IG
GF04004458S,4.095999962,-52.68384998,South America,French Guiana,Leroy_2021_IG
GF04004457S,5.04078,-53.100119,South America,French Guiana,Leroy_2021_IG
GF04004456S,3.96651498,-51.89177002,South America,French Guiana,Leroy_2021_IG
GF04004455S,5.06516,-52.996986,South America,French Guiana,Leroy_2021_IG
GF04004454S,4.197036,-52.151583,South America,French Guiana,Leroy_2021_IG
GF04004453S,5.065281,-52.996755,South America,French Guiana,Leroy_2021_IG
GF04004452S,5.04078,-53.100121,South America,French Guiana,Leroy_2021_IG
GF04004451S,4.189703,-52.144105,South America,French Guiana,Leroy_2021_IG
GF04004450S,3.966574995,-51.89194997,South America,French Guiana,Leroy_2021_IG
GF04004449S,4.196572,-52.152223,South America,French Guiana,Leroy_2021_IG
GF04004448S,4.19702,-52.151944,South America,French Guiana,Leroy_2021_IG
GF04004447S,4.2054915,-52.136187,South America,French Guiana,Leroy_2021_IG
GF04004446S,4.096402964,-52.68354999,South America,French Guiana,Leroy_2021_IG
GF04004445S,5.065207,-52.996956,South America,French Guiana,Leroy_2021_IG
GF04004444S,4.095984958,-52.68403396,South America,French Guiana,Leroy_2021_IG
GF04004443S,3.966576995,-51.89194797,South America,French Guiana,Leroy_2021_IG
GF04004442S,4.19718,-52.151521,South America,French Guiana,Leroy_2021_IG
GF04004441S,4.214693,-52.121462,South America,French Guiana,Leroy_2021_IG
GF04004440S,4.188529,-52.14119,South America,French Guiana,Leroy_2021_IG
GF04004439S,5.06568,-52.996641,South America,French Guiana,Leroy_2021_IG
GF04004438S,4.189751,-52.144087,South America,French Guiana,Leroy_2021_IG
GF04004437S,4.096155027,-52.683682,South America,French Guiana,Leroy_2021_IG
GF04004436S,5.073995,-52.973889,South America,French Guiana,Leroy_2021_IG
GF04004435S,5.065342,-52.996682,South America,French Guiana,Leroy_2021_IG
GF04004434S,4.197168,-52.151563,South America,French Guiana,Leroy_2021_IG
GF04004433S,4.214539,-52.121489,South America,French Guiana,Leroy_2021_IG
GF04004432S,5.068912,-53.056401,South America,French Guiana,Leroy_2021_IG
GF04004431S,5.065378,-52.996713,South America,French Guiana,Leroy_2021_IG
GF04004430S,5.065295,-52.996749,South America,French Guiana,Leroy_2021_IG
GF04004429S,4.194585,-52.149037,South America,French Guiana,Leroy_2021_IG
GF04004428S,5.067976,-53.054928,South America,French Guiana,Leroy_2021_IG
GF04004427S,4.096268015,-52.68360397,South America,French Guiana,Leroy_2021_IG
GF04004426S,5.065582,-52.996357,South America,French Guiana,Leroy_2021_IG
GF04004425S,4.196524,-52.15222,South America,French Guiana,Leroy_2021_IG
GF04004424S,4.194276,-52.148977,South America,French Guiana,Leroy_2021_IG
GF04004423S,4.196444,-52.150885,South America,French Guiana,Leroy_2021_IG
GF04004422S,5.065666,-52.996712,South America,French Guiana,Leroy_2021_IG
GF04004421S,5.065351,-52.996826,South America,French Guiana,Leroy_2021_IG
GF04004420S,5.068018,-53.054846,South America,French Guiana,Leroy_2021_IG
GF04004419S,4.197146,-52.151825,South America,French Guiana,Leroy_2021_IG
GF04004418S,3.96651598,-51.89177006,South America,French Guiana,Leroy_2021_IG
GF04004417S,4.19652,-52.152224,South America,French Guiana,Leroy_2021_IG
GF04004416S,4.21021725,-52.1233245,South America,French Guiana,Leroy_2021_IG
GF04004415S,4.19698,-52.15195,South America,French Guiana,Leroy_2021_IG
GF04004414S,4.197046,-52.151956,South America,French Guiana,Leroy_2021_IG
GF04004413S,4.196944,-52.128885,South America,French Guiana,Leroy_2021_IG
GF04004412S,4.096402964,-52.68354999,South America,French Guiana,Leroy_2021_IG
GF04004411S,4.208558667,-52.13127867,South America,French Guiana,Leroy_2021_IG
GF04004410S,4.196657,-52.152232,South America,French Guiana,Leroy_2021_IG
GF04004409S,5.065295,-52.996749,South America,French Guiana,Leroy_2021_IG
GF04004408S,5.068826,-53.056266,South America,French Guiana,Leroy_2021_IG
GF04004407S,4.189338,-52.142207,South America,French Guiana,Leroy_2021_IG
GF04004406S,4.196971,-52.151966,South America,French Guiana,Leroy_2021_IG
GF04004405S,5.073911,-52.973764,South America,French Guiana,Leroy_2021_IG
GF04004404S,4.197216,-52.151467,South America,French Guiana,Leroy_2021_IG
GF04004403S,4.194327,-52.149064,South America,French Guiana,Leroy_2021_IG
GF04004402S,4.1943245,-52.1490575,South America,French Guiana,Leroy_2021_IG
GF04004401S,4.189306,-52.142171,South America,French Guiana,Leroy_2021_IG
GF04004400S,4.197145,-52.151482,South America,French Guiana,Leroy_2021_IG
GF04001161S,19.29652,-97.0047,North America,Mexico,Corrales_2021_JD
GF04001158S,17.38509,-96.22688,North America,Mexico,Corrales_2021_JD
GF04001156S,17.37688,-96.213,North America,Mexico,Corrales_2021_JD
GF04001149S,19.29606,-97.00654,North America,Mexico,Corrales_2021_JD
GF04001146S,19.2959,-97.00662,North America,Mexico,Corrales_2021_JD
GF04001145S,17.36591,-96.23128,North America,Mexico,Corrales_2021_JD
GF04001144S,17.38512,-96.22699,North America,Mexico,Corrales_2021_JD
GF04001140S,8.45721,-82.15692,North America,Panama,Corrales_2021_JD
GF04001136S,17.38504,-96.22684,North America,Mexico,Corrales_2021_JD
GF04001134S,8.45711,-82.15698,North America,Panama,Corrales_2021_JD
GF04001133S,17.36591,-96.23128,North America,Mexico,Corrales_2021_JD
GF04001126S,8.45321,-82.14422,North America,Panama,Corrales_2021_JD
GF04001125S,19.29628,-97.00468,North America,Mexico,Corrales_2021_JD
GF04001123S,19.29598,-97.00669,North America,Mexico,Corrales_2021_JD
GF04001122S,17.3768,-96.21288,North America,Mexico,Corrales_2021_JD
GF04001120S,19.29617,-97.00664,North America,Mexico,Corrales_2021_JD
GF04001114S,8.39397,-82.12919,North America,Panama,Corrales_2021_JD
GF04001111S,8.40428,-82.13047,North America,Panama,Corrales_2021_JD
GF04001109S,17.38512,-96.22699,North America,Mexico,Corrales_2021_JD
GF04001108S,8.45711,-82.15686,North America,Panama,Corrales_2021_JD
GF04001107S,8.45704,-82.15693,North America,Panama,Corrales_2021_JD
GF04001106S,8.39389,-82.1293,North America,Panama,Corrales_2021_JD
GF04001105S,8.40428,-82.13047,North America,Panama,Corrales_2021_JD
GF04001102S,17.37687,-96.21298,North America,Mexico,Corrales_2021_JD
GF04001101S,17.36591,-96.23128,North America,Mexico,Corrales_2021_JD
GF04001099S,17.36591,-96.23128,North America,Mexico,Corrales_2021_JD
GF04001095S,17.38501,-96.22696,North America,Mexico,Corrales_2021_JD
GF04001094S,8.39403,-82.12919,North America,Panama,Corrales_2021_JD
GF04001088S,17.36591,-96.23128,North America,Mexico,Corrales_2021_JD
GF04001087S,19.29621,-97.0066,North America,Mexico,Corrales_2021_JD
GF04001085S,8.45312,-82.14397,North America,Panama,Corrales_2021_JD
GF04001079S,19.29628,-97.00468,North America,Mexico,Corrales_2021_JD
GF04001074S,8.40423,-82.1304,North America,Panama,Corrales_2021_JD
GF04001073S,8.40422,-82.13039,North America,Panama,Corrales_2021_JD
GF04001072S,17.36591,-96.23128,North America,Mexico,Corrales_2021_JD
GF04001071S,19.29628,-97.00468,North America,Mexico,Corrales_2021_JD
GF04001069S,17.37681,-96.21297,North America,Mexico,Corrales_2021_JD
GF04001067S,19.29632,-97.00644,North America,Mexico,Corrales_2021_JD
GF04001066S,8.45323,-82.14447,North America,Panama,Corrales_2021_JD
GF04001065S,19.29622,-97.00668,North America,Mexico,Corrales_2021_JD
GF04001064S,8.4044,-82.13032,North America,Panama,Corrales_2021_JD
GF04001063S,8.4571,-82.15692,North America,Panama,Corrales_2021_JD
GF04001061S,17.36591,-96.23128,North America,Mexico,Corrales_2021_JD
GF04001053S,17.36591,-96.23128,North America,Mexico,Corrales_2021_JD
GF04001048S,19.2964,-97.0047,North America,Mexico,Corrales_2021_JD
GF04001047S,19.29646,-97.00661,North America,Mexico,Corrales_2021_JD
GF04001046S,8.39387,-82.12923,North America,Panama,Corrales_2021_JD
GF04001045S,17.34724,-96.30418,North America,Mexico,Corrales_2021_JD
GF04001044S,17.36591,-96.23128,North America,Mexico,Corrales_2021_JD
GF04001039S,17.38505,-96.22697,North America,Mexico,Corrales_2021_JD
GF04001035S,19.29622,-97.00669,North America,Mexico,Corrales_2021_JD
GF04001034S,8.45318,-82.14426,North America,Panama,Corrales_2021_JD
GF04001031S,8.4531,-82.14446,North America,Panama,Corrales_2021_JD
GF04001029S,8.39393,-82.12911,North America,Panama,Corrales_2021_JD
GF04001027S,19.29597,-97.00664,North America,Mexico,Corrales_2021_JD
GF04001026S,19.29627,-97.00669,North America,Mexico,Corrales_2021_JD
GF04001025S,19.29597,-97.00664,North America,Mexico,Corrales_2021_JD
GF04001024S,19.29628,-97.00468,North America,Mexico,Corrales_2021_JD
GF03009047S,-40.133,-71.5,South America,Argentina,Vivanco_2018_9319
GF03009046S,-40.133,-71.5,South America,Argentina,Vivanco_2018_9319
GF03009045S,-40.133,-71.5,South America,Argentina,Vivanco_2018_9319
GF03009044S,-40.133,-71.5,South America,Argentina,Vivanco_2018_9319
GF03008885S,-20.158914,-41.020625,South America,Brazil,Veloso_2020_EB
GF03008881S,-20.437333,-41.182483,South America,Brazil,Veloso_2020_EB
GF03008880S,-20.166429,-41.037463,South America,Brazil,Veloso_2020_EB
GF03008878S,-20.53164,-41.080126,South America,Brazil,Veloso_2020_EB
GF03008875S,-20.32622,-41.107041,South America,Brazil,Veloso_2020_EB
GF03008873S,-20.53164,-41.080126,South America,Brazil,Veloso_2020_EB
GF03008872S,-20.437333,-41.182483,South America,Brazil,Veloso_2020_EB
GF03008869S,-20.158914,-41.020625,South America,Brazil,Veloso_2020_EB
GF03008864S,-20.316887,-41.121482,South America,Brazil,Veloso_2020_EB
GF03008863S,-20.555586,-41.0831,South America,Brazil,Veloso_2020_EB
GF03008861S,-20.32622,-41.107041,South America,Brazil,Veloso_2020_EB
GF03008859S,-20.316887,-41.121482,South America,Brazil,Veloso_2020_EB
GF03008858S,-20.161705,-41.026062,South America,Brazil,Veloso_2020_EB
GF03008855S,-20.32622,-41.107041,South America,Brazil,Veloso_2020_EB
GF03008853S,-20.316887,-41.121482,South America,Brazil,Veloso_2020_EB
GF03008851S,-20.53164,-41.080126,South America,Brazil,Veloso_2020_EB
GF03008847S,-20.437333,-41.182483,South America,Brazil,Veloso_2020_EB
GF03008846S,-20.158914,-41.020625,South America,Brazil,Veloso_2020_EB
GF03008845S,-20.166429,-41.037463,South America,Brazil,Veloso_2020_EB
GF03008844S,-20.166429,-41.037463,South America,Brazil,Veloso_2020_EB
GF03008843S,-20.161705,-41.026062,South America,Brazil,Veloso_2020_EB
GF03008842S,-20.161705,-41.026062,South America,Brazil,Veloso_2020_EB
GF03008841S,-20.555586,-41.0831,South America,Brazil,Veloso_2020_EB
GF03008839S,11.55251389,-72.90038889,South America,Colombia,Vanegas_2019_3A57
GF03008838S,11.55316667,-72.90097222,South America,Colombia,Vanegas_2019_3A57
GF03008837S,11.55251389,-72.90038889,South America,Colombia,Vanegas_2019_3A57
GF03008836S,11.55233333,-72.89988889,South America,Colombia,Vanegas_2019_3A57
GF03008835S,11.55233333,-72.89988889,South America,Colombia,Vanegas_2019_3A57
GF03008834S,11.55316667,-72.90097222,South America,Colombia,Vanegas_2019_3A57
GF03008833S,11.55233333,-72.89988889,South America,Colombia,Vanegas_2019_3A57
GF03008832S,11.55316667,-72.90097222,South America,Colombia,Vanegas_2019_3A57
GF03008831S,11.55251389,-72.90038889,South America,Colombia,Vanegas_2019_3A57
GF03008243S,18.586562,-95.074537,North America,Mexico,Schroeder_2019_3FC1
GF03008242S,18.586596,-95.074504,North America,Mexico,Schroeder_2019_3FC1
GF03008241S,18.586556,-95.074544,North America,Mexico,Schroeder_2019_3FC1
GF03008240S,18.586593,-95.075541,North America,Mexico,Schroeder_2019_3FC1
GF03008239S,18.581609,-95.075404,North America,Mexico,Schroeder_2019_3FC1
GF03008238S,18.583915,-95.077315,North America,Mexico,Schroeder_2019_3FC1
GF03008237S,18.586236,-95.080201,North America,Mexico,Schroeder_2019_3FC1
GF03008236S,18.586446,-95.076718,North America,Mexico,Schroeder_2019_3FC1
GF03008235S,18.586576,-95.075536,North America,Mexico,Schroeder_2019_3FC1
GF03008234S,18.5815,-95.0756,North America,Mexico,Schroeder_2019_3FC1
GF03008233S,18.581522,-95.07556,North America,Mexico,Schroeder_2019_3FC1
GF03008232S,18.583467,-95.074334,North America,Mexico,Schroeder_2019_3FC1
GF03008231S,18.586661,-95.074439,North America,Mexico,Schroeder_2019_3FC1
GF03008230S,18.581612,-95.075399,North America,Mexico,Schroeder_2019_3FC1
GF03008229S,18.586694,-95.074407,North America,Mexico,Schroeder_2019_3FC1
GF03008228S,18.58661,-95.075546,North America,Mexico,Schroeder_2019_3FC1
GF03008227S,18.583982,-95.077437,North America,Mexico,Schroeder_2019_3FC1
GF03008226S,18.583913,-95.077311,North America,Mexico,Schroeder_2019_3FC1
GF03008225S,18.586281,-95.080202,North America,Mexico,Schroeder_2019_3FC1
GF03008224S,18.581593,-95.075432,North America,Mexico,Schroeder_2019_3FC1
GF03008223S,18.58644,-95.076723,North America,Mexico,Schroeder_2019_3FC1
GF03008222S,18.586619,-95.076538,North America,Mexico,Schroeder_2019_3FC1
GF03008221S,18.586344,-95.080201,North America,Mexico,Schroeder_2019_3FC1
GF03008220S,18.58653,-95.07457,North America,Mexico,Schroeder_2019_3FC1
GF03008219S,18.586364,-95.076803,North America,Mexico,Schroeder_2019_3FC1
GF03008218S,18.581607,-95.075408,North America,Mexico,Schroeder_2019_3FC1
GF03008217S,18.58161,-95.075403,North America,Mexico,Schroeder_2019_3FC1
GF03008216S,18.586362,-95.080201,North America,Mexico,Schroeder_2019_3FC1
GF03008215S,18.583913,-95.077312,North America,Mexico,Schroeder_2019_3FC1
GF03008214S,18.583928,-95.077338,North America,Mexico,Schroeder_2019_3FC1
GF03008213S,18.581602,-95.075416,North America,Mexico,Schroeder_2019_3FC1
GF03008212S,18.586075,-95.078019,North America,Mexico,Schroeder_2019_3FC1
GF03008211S,18.586587,-95.076571,North America,Mexico,Schroeder_2019_3FC1
GF03008210S,18.586588,-95.074511,North America,Mexico,Schroeder_2019_3FC1
GF03008209S,18.583896,-95.077281,North America,Mexico,Schroeder_2019_3FC1
GF03008208S,18.586075,-95.078018,North America,Mexico,Schroeder_2019_3FC1
GF03008207S,18.581633,-95.07536,North America,Mexico,Schroeder_2019_3FC1
GF03008206S,18.586726,-95.074374,North America,Mexico,Schroeder_2019_3FC1
GF03008205S,18.586299,-95.080201,North America,Mexico,Schroeder_2019_3FC1
GF03008204S,18.586628,-95.075551,North America,Mexico,Schroeder_2019_3FC1
GF03008203S,18.583661,-95.074529,North America,Mexico,Schroeder_2019_3FC1
GF03008202S,18.583569,-95.074437,North America,Mexico,Schroeder_2019_3FC1
GF03008201S,18.580011,-95.08,North America,Mexico,Schroeder_2019_3FC1
GF03008200S,18.582401,-95.074666,North America,Mexico,Schroeder_2019_3FC1
GF03008199S,18.583563,-95.074431,North America,Mexico,Schroeder_2019_3FC1
GF03008198S,18.586484,-95.076678,North America,Mexico,Schroeder_2019_3FC1
GF03008197S,18.583565,-95.074433,North America,Mexico,Schroeder_2019_3FC1
GF03008196S,18.585935,-95.078139,North America,Mexico,Schroeder_2019_3FC1
GF03008195S,18.5824,-95.07446,North America,Mexico,Schroeder_2019_3FC1
GF03008194S,18.580001,-95.08,North America,Mexico,Schroeder_2019_3FC1
GF03008193S,18.5864,-95.07549,North America,Mexico,Schroeder_2019_3FC1
GF03008192S,18.581567,-95.07548,North America,Mexico,Schroeder_2019_3FC1
GF03008191S,18.58646,-95.076705,North America,Mexico,Schroeder_2019_3FC1
GF03008190S,18.583559,-95.074428,North America,Mexico,Schroeder_2019_3FC1
GF03008189S,18.582402,-95.074881,North America,Mexico,Schroeder_2019_3FC1
GF03008188S,18.582401,-95.074689,North America,Mexico,Schroeder_2019_3FC1
GF03008187S,18.583917,-95.077318,North America,Mexico,Schroeder_2019_3FC1
GF03008186S,18.583567,-95.074436,North America,Mexico,Schroeder_2019_3FC1
GF03008185S,18.583553,-95.074421,North America,Mexico,Schroeder_2019_3FC1
GF03008184S,18.583919,-95.077323,North America,Mexico,Schroeder_2019_3FC1
GF03008183S,18.5839,-95.07729,North America,Mexico,Schroeder_2019_3FC1
GF03008182S,18.581612,-95.075398,North America,Mexico,Schroeder_2019_3FC1
GF03008181S,18.586433,-95.076731,North America,Mexico,Schroeder_2019_3FC1
GF03008180S,18.586466,-95.076698,North America,Mexico,Schroeder_2019_3FC1
GF03008179S,18.582402,-95.074834,North America,Mexico,Schroeder_2019_3FC1
GF03008178S,18.586562,-95.07918,North America,Mexico,Schroeder_2019_3FC1
GF03008177S,18.583916,-95.077317,North America,Mexico,Schroeder_2019_3FC1
GF03008176S,18.583566,-95.074435,North America,Mexico,Schroeder_2019_3FC1
GF03008175S,18.586549,-95.07455,North America,Mexico,Schroeder_2019_3FC1
GF03008174S,18.586601,-95.075544,North America,Mexico,Schroeder_2019_3FC1
GF03008173S,18.586458,-95.076706,North America,Mexico,Schroeder_2019_3FC1
GF03008172S,18.586431,-95.074667,North America,Mexico,Schroeder_2019_3FC1
GF03008171S,18.582401,-95.074676,North America,Mexico,Schroeder_2019_3FC1
GF03008170S,18.586491,-95.076672,North America,Mexico,Schroeder_2019_3FC1
